date,strategy,benchmark,invested,turnover,transaction_cost,holdings,stop_exits,portfolio_value,cash,qqq
2026-01-30,-0.019756753544784234,-0.009427860192390836,0.9999999999999993,0.0,0.0,5,0,1.060152909193244,7.515689459669517e-16,-0.012010866974882073
2026-02-02,0.037588170910467955,0.005553277622963648,1.0,1.2016890530645001,0.003979929423271336,5,0,1.1000021179352295,7.546047120499111e-17,0.006866386865421958
2026-02-03,0.011020008687786298,-0.014281045654670255,1.0,0.0,0.0,5,0,1.112124150831459,7.546047120499111e-17,-0.01536397610757978
2026-02-04,-0.047841633576271025,-0.015076634506103637,1.0,0.0,0.0,5,0,1.0589183147160588,7.546047120499111e-17,-0.017469019658729712
2026-02-05,0.010408164364415384,-0.01589158150902581,1.0,0.0,0.0,5,0,1.0699397105841133,7.546047120499111e-17,-0.014395377631035933
2026-02-06,0.07234002480974278,0.021766067347837703,1.0,0.0,0.0,5,0,1.1473391757926972,7.546047120499111e-17,0.02113796626635156
2026-02-09,0.005602485230877141,0.009007776838472648,1.0,0.0,0.0,5,0,1.1537671265798826,7.546047120499111e-17,0.007660132863118285
2026-02-10,-0.04302589655308642,-0.00586092061206589,1.0,0.0,0.0,5,0,1.1041252615453048,7.546047120499111e-17,-0.00463927594738911
2026-02-11,0.04344340491341603,-0.0015582749377014427,1.0,0.0,0.0,5,0,1.1520922223577488,7.546047120499111e-17,0.0026820612622042717
2026-02-12,0.020591655677873355,-0.020346416248346655,1.0,0.0,0.0,5,0,1.1758157087096954,7.546047120499111e-17,-0.0203389277617394
2026-02-13,-0.010786282000232794,-0.0022339100284771707,1.0,0.0,0.0,5,0,1.163133028895249,7.546047120499111e-17,0.0021310602024506853
2026-02-17,0.009119432239318437,0.0014064161137765652,1.0,0.0,0.0,5,0,1.1737401417375726,7.546047120499111e-17,-0.0010300372142476588
2026-02-18,0.022081457970565266,0.007761850053015218,1.0,0.0,0.0,5,0,1.199658035345716,7.546047120499111e-17,0.007467154498586481
2026-02-19,-0.0001653359492170825,-0.0031159863283353184,1.0,0.0,0.0,5,0,1.1994596887457063,7.546047120499111e-17,-0.0038297099654995836
2026-02-20,0.02574983787529539,0.00896452940188408,1.0,0.0,0.0,5,0,1.2303455812688606,7.546047120499111e-17,0.008848824299467983
2026-02-23,-0.0069035895576576856,-0.011308188780336681,1.0,0.0,0.0,5,0,1.2218517803617026,7.546047120499111e-17,-0.012154859479968971
2026-02-24,-0.0052543180284763125,0.01044801250880023,1.0,0.0,0.0,5,0,1.2154317825240222,7.546047120499111e-17,0.010741424319515858
2026-02-25,0.04799286638530309,0.012613892426766027,1.0,0.0,0.0,5,0,1.2737638376631484,7.546047120499111e-17,0.01449323046046036
2026-02-26,-0.04221512284513107,-0.011821831990905363,1.0,0.0,0.0,5,0,1.219991740780513,7.546047120499111e-17,-0.012064604008561908
2026-02-27,0.002472059411082972,-0.009186402184070852,1.0,0.0,0.0,5,0,1.223007632844753,7.546047120499111e-17,-0.0032007090801654536
2026-03-02,0.012919826936100609,0.00355784598783937,1.0,0.5995969461962337,0.0022323732765913906,5,0,1.2388086798026372,3.5561831257524545e-17,0.0013173278005567113
2026-03-03,-0.07789185167347978,-0.010205786136096573,1.0,0.0,0.0,5,0,1.142315577863631,3.5561831257524545e-17,-0.010705652123863207
2026-03-04,0.02648582276745004,0.012914420369956714,1.0,0.0,0.0,5,0,1.1725707458034242,3.5561831257524545e-17,0.015243192925296745
2026-03-05,-0.015792253422643898,-0.002564509538098836,1.0,0.0,0.0,5,0,1.154053211429718,3.5561831257524545e-17,-0.0030126893164142965
2026-03-06,-0.07985053572016887,-0.01588246335331811,1.0,0.0,0.0,5,0,1.0619014442474737,3.5561831257524545e-17,-0.015043274047067623
2026-03-09,0.0791892868273738,0.013769626866205087,0.823682630207892,0.1767541377313079,0.0006079992337537836,4,1,1.1459926622983894,0.20205841201750743,0.013355564818674281
2026-03-10,0.019101598654548857,5.066983316392992e-05,0.8269874465657909,0.0,0.0,4,0,1.1678829541946711,0.20205841201750743,1.645386336734944e-05
2026-03-11,0.011777248185250278,0.0008384331037887272,0.8290013402213492,0.0,0.0,4,0,1.181637401597545,0.20205841201750743,-0.00013162874113548106
2026-03-12,-0.029223055524703834,-0.01779132272970796,0.8238538103404637,0.0,0.0,4,0,1.1471063462005933,0.20205841201750743,-0.017163356316543088
2026-03-13,0.02517248039142328,-0.009260495930885515,0.8281789718035725,0.0,0.0,4,0,1.1759818582072048,0.20205841201750743,-0.0059270669390213415
2026-03-16,0.03488716556136673,0.012160851485793378,0.833971244485166,0.0,0.0,4,0,1.2170085319916433,0.20205841201750743,0.011217408879606205
2026-03-17,0.04329043246445807,0.004708552447508563,0.840860463828235,0.0,0.0,4,0,1.2696933576544969,0.20205841201750743,0.0048802425130749505
2026-03-18,-0.013380195056729938,-0.01455146081790859,0.838702268721521,0.0,0.0,4,0,1.2527046128668453,0.20205841201750743,-0.01393976562629462
2026-03-19,0.016359089039014174,-0.0027866029986791663,0.8412984810014451,0.0,0.0,4,0,1.2731977191683177,0.20205841201750743,-0.0031601949907548166
2026-03-20,-0.046140146766348034,-0.020057318263938306,0.8336217648111035,0.0,0.0,4,0,1.214452189543312,0.20205841201750743,-0.01848167009544377
2026-03-23,-0.0035736877973064907,0.013819077487075893,0.8330250484643447,0.0,0.0,4,0,1.210112116573129,0.20205841201750743,0.011464144589904857
2026-03-24,0.021858509794727476,-0.008423566849958708,0.836596798935307,0.0,0.0,4,0,1.236563364125961,0.20205841201750743,-0.0068367346938774665
2026-03-25,-0.014385984650727601,0.007717160595885897,0.8342117720324952,0.0,0.0,4,0,1.218774182549993,0.20205841201750743,0.006575567656426751
2026-03-26,-0.06494854063619337,-0.023791794099635055,0.8226961454289327,0.0,0.0,4,0,1.1396165780283014,0.20205841201750743,-0.023867850702596227
2026-03-27,0.0021080443375292024,-0.021474134999495575,0.8230691235611437,0.0,0.0,4,0,1.1420189403025685,0.20205841201750743,-0.01953676432144158
2026-03-30,-0.060542751382207216,-0.007338044601104876,0.811666920768165,0.0,0.0,4,0,1.0728779715260583,0.20205841201750743,-0.007643357389171435
2026-03-31,0.056600715777868515,0.03827861410440381,0.6433632824694869,0.17883318668088072,0.0006085043124790115,3,1,1.133603632656741,0.40428467853136557,0.0338539800816795
2026-04-01,0.04857976899573324,0.011593918287701621,0.0,0.6605599418695633,0.002360248214842218,0,0,1.1886738352639294,1.1886738352639294,0.012353165390346144
2026-04-02,0.0,0.0017503817370581043,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.0011466516061677812
2026-04-06,0.0,0.00535486247656447,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.0060172997367431424
2026-04-07,0.0,0.000977889958056588,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.00015293118096870728
2026-04-08,0.0,0.02802907640845964,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.029732071560848672
2026-04-09,0.0,0.008280542646583733,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.006764671913412235
2026-04-10,0.0,0.003525918811414508,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.0014421737491601139
2026-04-13,0.0,0.012262644583281856,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.010342513950938326
2026-04-14,0.0,0.019640489411975715,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.018157080613550702
2026-04-15,0.0,0.01594562901771135,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.013999363665287756
2026-04-16,0.0,0.0036092574872939043,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.0048164417947915705
2026-04-17,0.0,0.01517589315719814,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.013084141333708166
2026-04-20,0.0,-0.002619288161749278,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,-0.003174847807659753
2026-04-21,0.0,-0.005918197504629297,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,-0.003803398320938567
2026-04-22,0.0,0.016389557113861697,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.016730557323110684
2026-04-23,0.0,-0.008884492673041144,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,-0.005632641846407549
2026-04-24,0.0,0.016289870491233094,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.01912744465935967
2026-04-27,0.0,0.002033289580699371,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.000527203711514268
2026-04-28,0.0,-0.008972519899867804,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,-0.01005675744847423
2026-04-29,0.0,0.0003827471841322261,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.006113603528248968
2026-04-30,0.0,0.00887885012264289,0.0,0.0,0.0,0,0,1.1886738352639294,1.1886738352639294,0.009326299560137086
2026-05-01,-0.0029910269192422456,0.00892363946937813,0.9999999999999992,0.997008973080757,0.0035553554394733657,5,0,1.185118479824456,9.06826697066876e-16,0.009599544732979748
2026-05-04,0.0016412228941864448,-0.0018570989438745356,0.9999999999999992,0.0,0.0,5,0,1.1870635234058673,9.06826697066876e-16,-0.001883853741748931
2026-05-05,0.037138284459870885,0.010305252156152633,0.9999999999999993,0.0,0.0,5,0,1.231149026210051,9.06826697066876e-16,0.012974081559862016
2026-05-06,0.041153238854782836,0.02024825743214609,0.9999999999999993,0.0,0.0,5,0,1.2818147961515067,9.06826697066876e-16,0.020774343099426273
2026-05-07,-0.04363161000977889,-0.0012670798415104212,0.9999999999999992,0.0,0.0,5,0,1.22588715286106,9.06826697066876e-16,-0.0011929229486754567
2026-05-08,0.05072440732042538,0.017084266571599116,0.9999999999999993,0.0,0.0,5,0,1.288069552131661,9.06826697066876e-16,0.023440872593317286
2026-05-11,0.05983189767143582,0.0010305908314371948,0.9999999999999993,0.0,0.0,5,0,1.3651371977684947,9.06826697066876e-16,0.0028963907596697425
2026-05-12,-0.03975077001972793,-0.007076542591514912,0.9999999999999993,0.0,0.0,5,0,1.3108719429746234,9.06826697066876e-16,-0.008481823662184973
2026-05-13,0.0249470784297805,0.012041459357103879,0.9999999999999993,0.0,0.0,5,0,1.34357436814741,9.06826697066876e-16,0.010562185396753687
2026-05-14,-0.0033720219526338635,0.008820430310343852,0.9999999999999993,0.0,0.0,5,0,1.3390438058830207,9.06826697066876e-16,0.007107777979879826
2026-05-15,-0.029658402810171958,-0.01539615591686505,0.9999999999999993,0.0,0.0,5,0,1.2993299053076763,9.06826697066876e-16,-0.015087733922393931
2026-05-18,-0.050413717081584486,-0.005125234793789457,0.9999999999999993,0.0,0.0,5,0,1.2338258550658532,9.06826697066876e-16,-0.004302258332980591
2026-05-19,0.0026224368957887823,-0.008432880183881442,0.9999999999999993,0.0,0.0,5,0,1.2370614855111561,9.06826697066876e-16,-0.006162520541735272
2026-05-20,0.031975566216278395,0.015447971856976439,0.9999999999999993,0.0,0.0,5,0,1.2766172269547258,9.06826697066876e-16,0.01656379627385851
2026-05-21,0.05097799359456934,0.0008656143273255701,0.9999999999999993,0.0,0.0,5,0,1.3416966117731408,9.06826697066876e-16,0.0019070321811680557
2026-05-22,0.0112070311088881,0.0019347281225874369,0.9999999999999993,0.0,0.0,5,0,1.3567330474399721,9.06826697066876e-16,0.004240668430112837
2026-05-26,0.047908045970885826,0.011851288928737658,0.9999999999999993,0.0,0.0,5,0,1.4217314766469462,9.06826697066876e-16,0.01775510772918576
2026-05-27,-0.0070057862933633475,0.0006958986621488084,0.9999999999999993,0.0,0.0,5,0,1.4117711297550097,9.06826697066876e-16,-0.0011365503642439823
2026-05-28,0.011920851968995061,0.009099998387987585,0.9999999999999993,0.0,0.0,5,0,1.4286006444069201,9.06826697066876e-16,0.008431009664815914
2026-05-29,-0.00193177571303782,0.0020488552601711785,0.9999999999999993,0.0,0.0,5,0,1.4258409083784247,9.06826697066876e-16,0.003684067427949911
2026-06-01,0.033314829357909304,0.004233552394984352,1.0000000000000002,0.8004802881729031,0.003546662118192763,5,0,1.4733425549325783,-4.401860820291148e-16,0.0060001896222454665
2026-06-02,0.09848744868989168,0.0002617510146081248,1.0000000000000002,0.0,0.0,5,0,1.6184483042141344,-4.401860820291148e-16,0.00460457225947164
2026-06-03,0.026426767092375236,-0.008855129752453617,1.0000000000000002,0.0,0.0,5,0,1.661218660600651,-4.401860820291148e-16,-0.0026133805082018124
2026-06-04,-0.014958387300249232,-0.0008572286119227224,1.0000000000000002,0.0,0.0,5,0,1.6363695084849852,-4.401860820291148e-16,-0.00483734429798055
2026-06-05,-0.12487986553371666,-0.0417998461478829,1.0000000000000002,0.0,0.0,5,0,1.4320199043019062,-4.401860820291148e-16,-0.048000972171588385
2026-06-08,0.07576622948739908,0.008566117568534093,1.0000000000000002,0.0,0.0,5,0,1.5405186530017678,-4.401860820291148e-16,0.015615692281508275
2026-06-09,-0.03633702739186562,-0.009673863830069518,1.0000000000000002,0.0,0.0,5,0,1.4845407845099627,-4.401860820291148e-16,-0.01150725487731652
2026-06-10,-0.04354267907637033,-0.019834244719967642,1.0000000000000002,0.0,0.0,5,0,1.4198999015542624,-4.401860820291148e-16,-0.019976548041196196
2026-06-11,0.09757337517886122,0.025433957766344273,1.0000000000000002,0.0,0.0,5,0,1.5584443273650446,-4.401860820291148e-16,0.033775894131384154
2026-06-12,0.017826036394362088,0.0030678435903457313,1.0000000000000002,0.0,0.0,5,0,1.586225212663241,-4.401860820291148e-16,0.005884649709950951
2026-06-15,0.08727788691103688,0.03071207516443364,1.0000000000000002,0.0,0.0,5,0,1.724667597389499,-4.401860820291148e-16,0.0314137577286715
2026-06-16,-0.06034999008574149,-0.011527533040472937,1.0000000000000002,0.0,0.0,5,0,1.6205839249858431,-4.401860820291148e-16,-0.019005376344086056
2026-06-17,0.029018130724575597,-0.013446899759405606,1.0000000000000002,0.0,0.0,5,0,1.6676102411712281,-4.401860820291148e-16,-0.010070424464965866
2026-06-18,0.06525754978946807,0.01907141973263804,1.0000000000000002,0.0,0.0,5,0,1.7764343995138865,-4.401860820291148e-16,0.025065397018726454
2026-06-22,0.030971390987347247,-0.01324877168014249,1.0000000000000002,0.0,0.0,5,0,1.8314530438646044,-4.401860820291148e-16,-0.0025066970916258757
2026-06-23,-0.08707192233951466,-0.02214884623909863,1.0000000000000002,0.0,0.0,5,0,1.6719849066607577,-4.401860820291148e-16,-0.03292906023443343
2026-06-24,-0.009549163900457125,-0.004314684308931449,1.0000000000000002,0.0,0.0,5,0,1.6560188487479637,-4.401860820291148e-16,-0.0042457787430812965
2026-06-25,0.04166937039169527,-0.004633264041098095,1.0000000000000002,0.0,0.0,5,0,1.7250241115320712,-4.401860820291148e-16,0.008105597928569352
2026-06-26,-0.05496362152811818,-0.0024047068844494923,1.0000000000000002,0.0,0.0,5,0,1.630210539138944,-4.401860820291148e-16,-0.013763644992880741
2026-06-29,0.06738186612105967,0.020654907457697602,1.0000000000000002,0.0,0.0,5,0,1.740057167436345,-4.401860820291148e-16,0.02485421502576024
2026-06-30,0.044433598403214036,0.01524313965764712,1.0000000000000002,0.0,0.0,5,0,1.8173741688128457,-4.401860820291148e-16,0.017014694508894035
2026-07-01,-0.0873968382243171,-0.006625919556629167,1.0000000000000002,0.46976509545978495,0.002340673294866715,5,0,1.6585414125880567,-4.0158848468863084e-16,-0.015249864204236907
2026-07-02,-0.06379551914842463,-0.007963124466446536,1.0000000000000002,0.0,0.0,5,0,1.5527339021428401,-4.0158848468863084e-16,-0.017333866541638376
2026-07-06,0.051088752917064495,0.011167641594926225,1.0000000000000002,0.0,0.0,5,0,1.6320611408153651,-4.0158848468863084e-16,0.014341846758349819
2026-07-07,-0.0750458093969455,-0.011579501063505693,1.0000000000000002,0.0,0.0,5,0,1.5095817915175738,-4.0158848468863084e-16,-0.018524667275393814
2026-07-08,0.018659279029374254,0.0020124955991183135,0.8168268024774133,0.18362316248460614,0.0008475661769030225,4,1,1.5377494993831629,0.2816744927907708,0.002833260504912616
2026-07-09,0.03859874545970343,0.012996967606148102,0.8236342973421263,0.0,0.0,4,0,1.5971047008906398,0.2816744927907708,0.01664230293489255
2026-07-10,-0.006653949226199218,0.002851158607526605,0.8224529080067439,0.0,0.0,4,0,1.5864776473019895,0.2816744927907708,0.0030831766397523275
2026-07-13,-0.05923637671590931,-0.015540524343828244,0.811273429797954,0.0,0.0,4,0,1.4925004597350393,0.2816744927907708,-0.018979752174332565
2026-07-14,0.01483573003111549,0.009037543896807332,0.8140323949805556,0.0,0.0,4,0,1.514642793626984,0.2816744927907708,0.011169809199988778
2026-07-15,-0.03806696774212737,0.006213656791796529,0.8066730231906719,0.0,0.0,4,0,1.45698493526114,0.2816744927907708,-0.0027094999235781625
2026-07-16,-0.05651074347623142,-0.014742723711353545,0.5962494752171897,0.19932320243403504,0.0008224905257605283,3,1,1.374649633335864,0.555015510851853,-0.016440493772118092
2026-07-17,-0.016775975525471054,-0.013975376662113903,0.41693522711496583,0.17285452160520628,0.0007012482156941734,2,1,1.3515885447309237,0.7880636678675499,-0.015029605915516941
2026-07-20,0.012438347410197892,-0.0004768763930120823,0.42409849016830986,0.0,0.0,2,0,1.3684000726059307,0.7880636678675499,0.0010498612169760335
2026-07-21,0.02935234612241122,0.012903367444106806,0.4405205253564326,0.0,0.0,2,0,1.4085658251709925,0.7880636678675499,0.01854725167370641
2026-07-22,0.007438853694945902,-0.0056627631234176246,0.4446516802567368,0.0,0.0,2,0,1.4190439402641402,0.7880636678675499,-0.0051059988433925785
2026-07-23,0.0019625348023823985,-0.02153330556734112,0.44573943590336446,0.0,0.0,2,0,1.4218288633830183,0.7880636678675499,-0.018983483377046917
2026-07-24,-0.028677212336611912,-0.006439334720095613,0.42937551642336785,0.0,0.0,2,0,1.38105477516146,0.7880636678675499,-0.01117116596335066
2026-07-27,-0.016634128943278315,-0.0017512938514130383,0.4197231159106214,0.0,0.0,2,0,1.358082131953694,0.7880636678675499,-0.0030837583853382533
2026-07-28,-0.03316343016137446,-0.0022128117670087155,0.39981905712748067,0.0,0.0,2,0,1.313043470017237,0.7880636678675499,-0.009719697413944739
2026-07-29,-0.026683669105142527,-0.01744469067902732,0.2061323298323115,0.1776711884143354,0.0006815581620218863,1,1,1.278006652542629,1.0145681637128234,-0.020370397785311467
2026-07-30,0.026791060560894753,0.02778880118349103,0.2268459468920284,0.0,0.0,1,0,1.312245806168125,1.0145681637128234,0.032974173756668
2026-07-31,-0.004318293638687187,0.010017840808401068,0.22349276061981846,0.0,0.0,1,0,1.3065791434509553,1.0145681637128234,0.006495501426377226
