date,strategy,benchmark,invested,turnover,transaction_cost,holdings,stock_stop_exits,portfolio_stop_exits,stop_exits,portfolio_value,cash,qqq
2026-03-06,-0.07985053572016876,-0.01588246335331811,1.0000000000000004,0.0,0.0,5,0,0,0,1.0678686712284193,-4.2327252813834093e-16,-0.015043274047067623
2026-03-09,0.07957099157473846,0.013769626866205087,0.8233914001056334,0.17675413773130802,0.00020380527068487568,4,1,0,1,1.152840040269663,0.20360146541419039,0.013355564818674281
2026-03-10,0.01909484488759361,5.066983316392992e-05,0.8267005266680094,0.0,0.0,4,0,0,0,1.1748533420188194,0.20360146541419039,1.645386336734944e-05
2026-03-11,0.01177316211736712,0.0008384331037887272,0.8287170683897942,0.0,0.0,4,0,0,0,1.1886850808785374,0.20360146541419039,-0.00013162874113548106
2026-03-12,-0.02921303468261993,-0.01779132272970796,0.8235628024175128,0.0,0.0,4,0,0,0,1.1539599823841198,0.20360146541419039,-0.017163356316543088
2026-03-13,0.025163588776014878,-0.009260495930885515,0.8278936166732737,0.0,0.0,4,0,0,0,1.1829977568448111,0.20360146541419039,-0.0059270669390213415
2026-03-16,0.03487514493295962,0.012160851485793378,0.8336935772692893,0.0,0.0,4,0,0,0,1.2242549750701401,0.20360146541419039,0.011217408879606205
2026-03-17,0.04327601909716772,0.004708552447508563,0.8405921159055977,0.0,0.0,4,0,0,0,1.277235856751078,0.20360146541419039,0.0048802425130749505
2026-03-18,-0.01337592496947737,-0.01455146081790859,0.8384309808277578,0.0,0.0,4,0,0,0,1.2601516457628494,0.20360146541419039,-0.01393976562629462
2026-03-19,0.016353797503537493,-0.0027866029986791663,0.8410307320451765,0.0,0.0,4,0,0,0,1.2807599106014045,0.20360146541419039,-0.0031601949907548166
2026-03-20,-0.04612546235122317,-0.020057318263938306,0.8333436299215305,0.0,0.0,4,0,0,0,1.2216842675640034,0.20360146541419039,-0.01848167009544377
2026-03-23,-0.0035724954492861727,0.013819077487075893,0.8327461161827179,0.0,0.0,4,0,0,0,1.2173198060776664,0.20360146541419039,0.011464144589904857
2026-03-24,0.02185119063425156,-0.008423566849958708,0.8363226609214307,0.0,0.0,4,0,0,0,1.2439196932231198,0.20360146541419039,-0.0068367346938774665
2026-03-25,-0.014381270617318864,0.007717160595885897,0.833934426975546,0.0,0.0,4,0,0,0,1.226030547488666,0.20360146541419039,0.006575567656426751
2026-03-26,-0.06492694760993123,-0.023791794099635055,0.8224036372345599,0.0,0.0,4,0,0,0,1.146428126363694,0.20360146541419039,-0.023867850702596227
2026-03-27,0.0021072948260039137,-0.021474134999495575,0.8227770981387016,0.0,0.0,4,0,0,0,1.1488439884227655,0.20360146541419039,-0.01953676432144158
2026-03-30,-0.06052127077742919,-0.007338044601104876,0.8113603891724592,0.0,0.0,4,0,0,0,1.0793144903184095,0.20360146541419039,-0.007643357389171435
2026-03-31,0.056957310734875755,0.03827861410440381,0.6429033367609379,0.17876929998581007,0.00020397457633626067,3,1,0,1,1.1407893411241292,0.4073720671741148,0.0338539800816795
2026-04-01,0.049932096843972706,0.011593918287701621,0.0,0.660110457552444,0.0007911704482578542,0,0,0,0,1.197751344983711,1.197751344983711,0.012353165390346144
2026-04-02,0.0,0.0017503817370581043,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.0011466516061677812
2026-04-06,0.0,0.00535486247656447,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.0060172997367431424
2026-04-07,0.0,0.000977889958056588,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.00015293118096870728
2026-04-08,0.0,0.02802907640845964,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.029732071560848672
2026-04-09,0.0,0.008280542646583733,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.006764671913412235
2026-04-10,0.0,0.003525918811414508,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.0014421737491601139
2026-04-13,0.0,0.012262644583281856,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.010342513950938326
2026-04-14,0.0,0.019640489411975715,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.018157080613550702
2026-04-15,0.0,0.01594562901771135,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.013999363665287756
2026-04-16,0.0,0.0036092574872939043,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.0048164417947915705
2026-04-17,0.0,0.01517589315719814,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.013084141333708166
2026-04-20,0.0,-0.002619288161749278,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,-0.003174847807659753
2026-04-21,0.0,-0.005918197504629297,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,-0.003803398320938567
2026-04-22,0.0,0.016389557113861697,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.016730557323110684
2026-04-23,0.0,-0.008884492673041144,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,-0.005632641846407549
2026-04-24,0.0,0.016289870491233094,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.01912744465935967
2026-04-27,0.0,0.002033289580699371,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.000527203711514268
2026-04-28,0.0,-0.008972519899867804,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,-0.01005675744847423
2026-04-29,0.0,0.0003827471841322261,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.006113603528248968
2026-04-30,0.0,0.00887885012264289,0.0,0.0,0.0,0,0,0,0,1.197751344983711,1.197751344983711,0.009326299560137086
2026-05-01,-0.0009990009990009652,0.00892363946937813,1.0000000000000002,0.9990009990009991,0.0011965547901935177,5,0,0,0,1.1965547901935174,-2.0166160408230382e-16,0.009599544732979748
2026-05-04,0.0016412228941862228,-0.0018570989438745356,1.0000000000000002,0.0,0.0,5,0,0,0,1.1985186033093311,-2.0166160408230382e-16,-0.001883853741748931
2026-05-05,0.03713828445987111,0.010305252156152633,1.0000000000000002,0.0,0.0,5,0,0,0,1.2430295281294805,-2.0166160408230382e-16,0.012974081559862016
2026-05-06,0.04115323885478306,0.02024825743214609,1.0000000000000002,0.0,0.0,5,0,0,0,1.2941842192041413,-2.0166160408230382e-16,0.020774343099426273
2026-05-07,-0.04363161000977889,-0.0012670798415104212,1.0000000000000002,0.0,0.0,5,0,0,0,1.237716878071016,-2.0166160408230382e-16,-0.0011929229486754567
2026-05-08,0.05072440732042538,0.017084266571599116,1.0000000000000002,0.0,0.0,5,0,0,0,1.3004993331416554,-2.0166160408230382e-16,0.023440872593317286
2026-05-11,0.05983189767143582,0.0010305908314371948,1.0000000000000002,0.0,0.0,5,0,0,0,1.3783106761639576,-2.0166160408230382e-16,0.0028963907596697425
2026-05-12,-0.039750770019728154,-0.007076542591514912,1.0000000000000002,0.0,0.0,5,0,0,0,1.3235217654600282,-2.0166160408230382e-16,-0.008481823662184973
2026-05-13,0.0249470784297805,0.012041459357103879,1.0000000000000002,0.0,0.0,5,0,0,0,1.3565397667464811,-2.0166160408230382e-16,0.010562185396753687
2026-05-14,-0.0033720219526339745,0.008820430310343852,1.0000000000000002,0.0,0.0,5,0,0,0,1.351965484873391,-2.0166160408230382e-16,0.007107777979879826
2026-05-15,-0.02965840281017218,-0.01539615591686505,1.0000000000000002,0.0,0.0,5,0,0,0,1.3118683479375663,-2.0166160408230382e-16,-0.015087733922393931
2026-05-18,-0.050413717081584375,-0.005125234793789457,1.0000000000000002,0.0,0.0,5,0,0,0,1.2457321881963563,-2.0166160408230382e-16,-0.004302258332980591
2026-05-19,0.0026224368957887823,-0.008432880183881442,1.0000000000000002,0.0,0.0,5,0,0,0,1.248999042248954,-2.0166160408230382e-16,-0.006162520541735272
2026-05-20,0.03197556621627862,0.015447971856976439,1.0000000000000002,0.0,0.0,5,0,0,0,1.288936493828454,-2.0166160408230382e-16,0.01656379627385851
2026-05-21,0.05097799359456978,0.0008656143273255701,1.0000000000000002,0.0,0.0,5,0,0,0,1.354643890154648,-2.0166160408230382e-16,0.0019070321811680557
2026-05-22,0.011207031108887877,0.0019347281225874369,1.0000000000000002,0.0,0.0,5,0,0,0,1.369825426373076,-2.0166160408230382e-16,0.004240668430112837
2026-05-26,0.047908045970885826,0.011851288928737658,1.0000000000000002,0.0,0.0,5,0,0,0,1.4354510858718457,-2.0166160408230382e-16,0.01775510772918576
2026-05-27,-0.0070057862933634585,0.0006958986621488084,1.0000000000000002,0.0,0.0,5,0,0,0,1.425394622329651,-2.0166160408230382e-16,-0.0011365503642439823
2026-05-28,0.011920851968995283,0.009099998387987585,1.0000000000000002,0.0,0.0,5,0,0,0,1.4423865406198446,-2.0166160408230382e-16,0.008431009664815914
2026-05-29,-0.001931775713038042,0.0020488552601711785,1.0000000000000002,0.0,0.0,5,0,0,0,1.4396001733318622,-2.0166160408230382e-16,0.003684067427949911
2026-06-01,0.03497343964262711,0.004233552394984352,1.0000000000000002,0.8001600320064015,0.0011931515059887085,5,0,0,0,1.4899479431033995,-2.8731357570865868e-16,0.0060001896222454665
2026-06-02,0.09848744868989145,0.0002617510146081248,1.0000000000000002,0.0,0.0,5,0,0,0,1.636689114700405,-2.8731357570865868e-16,0.00460457225947164
2026-06-03,0.026426767092375236,-0.008855129752453617,1.0000000000000002,0.0,0.0,5,0,0,0,1.6799415167372183,-2.8731357570865868e-16,-0.0026133805082018124
2026-06-04,-0.01495838730024912,-0.0008572286119227224,1.0000000000000002,0.0,0.0,5,0,0,0,1.654812300888095,-2.8731357570865868e-16,-0.00483734429798055
2026-06-05,-0.12487986553371677,-0.0417998461478829,1.0000000000000002,0.0,0.0,5,0,0,0,1.4481595632696493,-2.8731357570865868e-16,-0.048000972171588385
2026-06-08,0.0757662294873993,0.008566117568534093,1.0000000000000002,0.0,0.0,5,0,0,0,1.5578811530747096,-2.8731357570865868e-16,0.015615692281508275
2026-06-09,-0.03633702739186584,-0.009673863830069518,1.0000000000000002,0.0,0.0,5,0,0,0,1.5012723829421624,-2.8731357570865868e-16,-0.01150725487731652
2026-06-10,-0.043542679076369994,-0.019834244719967642,1.0000000000000002,0.0,0.0,5,0,0,0,1.4359029613654946,-2.8731357570865868e-16,-0.019976548041196196
2026-06-11,0.097573375178861,0.025433957766344273,1.0000000000000002,0.0,0.0,5,0,0,0,1.5760088597352475,-2.8731357570865868e-16,0.033775894131384154
2026-06-12,0.01782603639436231,0.0030678435903457313,1.0000000000000002,0.0,0.0,5,0,0,0,1.6041028510267255,-2.8731357570865868e-16,0.005884649709950951
2026-06-15,0.08727788691103688,0.03071207516443364,1.0000000000000002,0.0,0.0,5,0,0,0,1.744105558252308,-2.8731357570865868e-16,0.0314137577286715
2026-06-16,-0.06034999008574149,-0.011527533040472937,1.0000000000000002,0.0,0.0,5,0,0,0,1.6388488051032946,-2.8731357570865868e-16,-0.019005376344086056
2026-06-17,0.029018130724575375,-0.013446899759405606,1.0000000000000002,0.0,0.0,5,0,0,0,1.6864051339675963,-2.8731357570865868e-16,-0.010070424464965866
2026-06-18,0.06525754978946807,0.01907141973263804,1.0000000000000002,0.0,0.0,5,0,0,0,1.7964558009627012,-2.8731357570865868e-16,0.025065397018726454
2026-06-22,0.030971390987347247,-0.01324877168014249,1.0000000000000002,0.0,0.0,5,0,0,0,1.852094535965805,-2.8731357570865868e-16,-0.0025066970916258757
2026-06-23,-0.08707192233951466,-0.02214884623909863,1.0000000000000002,0.0,0.0,5,0,0,0,1.690829104364751,-2.8731357570865868e-16,-0.03292906023443343
2026-06-24,-0.009549163900457125,-0.004314684308931449,1.0000000000000002,0.0,0.0,5,0,0,0,1.6746831001195088,-2.8731357570865868e-16,-0.0042457787430812965
2026-06-25,0.04166937039169527,-0.004633264041098095,1.0000000000000002,0.0,0.0,5,0,0,0,1.744466090507101,-2.8731357570865868e-16,0.008105597928569352
2026-06-26,-0.05496362152811829,-0.0024047068844494923,1.0000000000000002,0.0,0.0,5,0,0,0,1.6485839165398326,-2.8731357570865868e-16,-0.013763644992880741
2026-06-29,0.06738186612105945,0.020654907457697602,1.0000000000000002,0.0,0.0,5,0,0,0,1.7596685772934515,-2.8731357570865868e-16,0.02485421502576024
2026-06-30,0.04443359840321426,0.01524313965764712,1.0000000000000002,0.0,0.0,5,0,0,0,1.8378569841796641,-2.8731357570865868e-16,0.017014694508894035
2026-07-01,-0.08653838163202598,-0.006625919556629167,1.0000000000000002,0.469952963924276,0.0007893335380119432,5,0,0,0,1.67881181509764,-1.3823577699190182e-16,-0.015249864204236907
2026-07-02,-0.06379551914842452,-0.007963124466446536,1.0000000000000002,0.0,0.0,5,0,0,0,1.5717111438009772,-1.3823577699190182e-16,-0.017333866541638376
2026-07-06,0.051088752917064495,0.011167641594926225,1.0000000000000002,0.0,0.0,5,0,0,0,1.6520079060836221,-1.3823577699190182e-16,0.014341846758349819
2026-07-07,-0.0750458093969455,-0.011579501063505693,1.0000000000000002,0.0,0.0,5,0,0,0,1.5280316356414236,-1.3823577699190182e-16,-0.018524667275393814
2026-07-08,0.019220736634166125,0.0020124955991183135,1.0000000000000002,0.0,0.0,5,0,0,0,1.5574015292787615,-1.3823577699190182e-16,0.002833260504912616
2026-07-09,0.0477384327345427,0.012996967606148102,1.0000000000000002,0.0,0.0,5,0,0,0,1.6317494374249095,-1.3823577699190182e-16,0.01664230293489255
2026-07-10,-0.012234733601120928,0.002851158607526605,1.0000000000000002,0.0,0.0,5,0,0,0,1.6117854177542368,-1.3823577699190182e-16,0.0030831766397523275
2026-07-13,-0.07301643109754707,-0.015540524343828244,1.0000000000000002,0.0,0.0,5,0,0,0,1.4940985988547535,-1.3823577699190182e-16,-0.018979752174332565
2026-07-14,0.018873125300367777,0.009037543896807332,0.8198383745212782,0.18030945008519056,0.00027453401959222134,4,1,0,1,1.5222969089220433,0.274259485572629,0.011169809199988778
2026-07-15,-0.038338475408469797,0.006213656791796529,0.81265588684621,0.0,0.0,4,0,0,0,1.463934366314946,0.274259485572629,-0.0027094999235781625
2026-07-16,-0.05636116522369006,-0.014742723711353545,0.8014662959497635,0.0,0.0,4,0,0,0,1.3814253196184314,0.274259485572629,-0.016440493772118092
2026-07-17,-0.017555847264432822,-0.013975376662113903,0.6237553774255722,0.1743071573399083,0.00023660624950097274,3,1,0,1,1.35717322769999,0.5106291288241007,-0.015029605915516941
2026-07-20,0.01629287795863199,-0.0004768763930120823,0.4307327458402469,0.19921402298637428,0.0002748277599504086,2,1,0,1,1.3792854854676286,0.7851820610145589,0.0010498612169760335
2026-07-21,0.04323570511425201,0.012903367444106806,0.45432537309733984,0.0,0.0,2,0,0,0,1.438919865985675,0.7851820610145589,0.01854725167370641
2026-07-22,0.0008448046124731601,-0.0056627631234176246,0.45478597242262225,0.0,0.0,2,0,0,0,1.440135472125439,0.7851820610145589,-0.0051059988433925785
2026-07-23,0.001492074038975888,-0.02153330556734112,0.4555982601254624,0.0,0.0,2,0,0,0,1.4422842608760056,0.7851820610145589,-0.018983483377046917
2026-07-24,-0.0232548998527059,-0.006439334720095613,0.4426368355546997,0.0,0.0,2,0,0,0,1.4087440848302002,0.7851820610145589,-0.01117116596335066
2026-07-27,-0.01668863011082411,-0.0017512938514130383,0.4331773418748143,0.0,0.0,2,0,0,0,1.3852340758776576,0.7851820610145589,-0.0030837583853382533
2026-07-28,-0.03678033171920658,-0.0022128117670087155,0.4115333430256036,0.0,0.0,2,0,0,0,1.3342847070581287,0.7851820610145589,-0.009719697413944739
2026-07-29,-0.03171404188026172,-0.01744469067902732,0.20639671520532593,0.186014159095579,0.00024036926635353899,1,1,0,1,1.2919691459782945,1.0253109581017443,-0.020370397785311467
2026-07-30,0.026592200643262398,0.02778880118349103,0.0,0.22712929852756453,0.0003013158064377472,0,1,0,1,1.3263254487330538,1.3263254487330538,0.032974173756668
2026-07-31,0.0,0.010017840808401068,0.0,0.0,0.0,0,0,0,0,1.3263254487330538,1.3263254487330538,0.006495501426377226
