date,strategy,benchmark,invested,turnover,holdings,portfolio_value,cash
2019-03-06,-0.015083896917933659,-0.009297340798184672,1.0000000000000002,0.0,10,965744.0689305016,-1.4438228390645236e-10
2019-03-07,-0.000821341392136743,-0.011252438225459849,1.0000000000000002,0.0,10,964950.8633524784,-1.4438228390645236e-10
2019-03-08,-0.00027709647147733385,-0.0017947816197891875,1.0000000000000002,0.0,10,964683.4788730944,-1.4438228390645236e-10
2019-03-11,0.022407573995353758,0.020237198267889056,1.0000000000000002,0.0,10,986299.6953080385,-1.4438228390645236e-10
2019-03-12,0.002708286736316845,0.0043621907690307715,1.0000000000000002,0.0,10,988970.8776908746,-1.4438228390645236e-10
2019-03-13,0.0022445340091263866,0.006900302248846302,1.0000000000000002,0.0,10,991190.6564598874,-1.4438228390645236e-10
2019-03-14,0.004338163142111551,-0.0016353956771808509,1.0000000000000002,0.0,10,995490.6032325471,-1.4438228390645236e-10
2019-03-15,0.0001509439416400582,0.007550816152966933,1.0000000000000002,0.0,10,995640.8665080647,-1.4438228390645236e-10
2019-03-18,-0.0007986985144127212,0.0033751836404405378,1.0000000000000002,0.0,10,994845.6496270961,-1.4438228390645236e-10
2019-03-19,0.003359983725287341,0.0012275876014975484,1.0000000000000002,0.0,10,998188.3148190161,-1.4438228390645236e-10
2019-03-20,0.0034303898655825282,0.0006499265104014107,1.0000000000000002,0.0,10,1001612.4898981141,-1.4438228390645236e-10
2019-03-21,0.024291723862011505,0.01423084798541474,1.0000000000000002,0.0,10,1025943.3839194608,-1.4438228390645236e-10
2019-03-22,-0.033450113935016734,-0.02504032422668312,1.0000000000000002,0.0,10,991625.4608364783,-1.4438228390645236e-10
2019-03-25,0.004656621198533273,-0.0006712183133802396,1.0000000000000002,0.0,10,996243.0849784148,-1.4438228390645236e-10
2019-03-26,0.006933910256898823,0.007067720758254792,1.0000000000000002,0.0,10,1003150.9451237113,-1.4438228390645236e-10
2019-03-27,-0.01081714289676905,-0.0062588539066401605,1.0000000000000002,0.0,10,992299.7180032792,-1.4438228390645236e-10
2019-03-28,0.007070147293976925,0.003374161737008441,1.0000000000000002,0.0,10,999315.4231693342,-1.4438228390645236e-10
2019-03-29,0.011559272100771789,0.007843078297170125,1.0000000000000002,0.0,10,1010866.7820602463,-1.4438228390645236e-10
2019-04-01,0.012216730260879105,0.012884756042828016,1.0,1.009152765714672,10,1023216.2688663593,-5.002220859751105e-11
2019-04-02,-0.007734107840168591,0.002526494683768421,1.0,0.0,10,1015302.6038991319,-5.002220859751105e-11
2019-04-03,0.00950059607800946,0.005970410424802175,1.0,0.0,10,1024948.5838357288,-5.002220859751105e-11
2019-04-04,-0.009811526889481281,-0.0004774841645606154,1.0,0.0,10,1014892.2732450888,-5.002220859751105e-11
2019-04-05,0.00544083104973736,0.005944172441304074,1.0,0.0,10,1020414.1306374992,-5.002220859751105e-11
2019-04-08,-0.00016575046200195676,0.0019134139500776026,1.0,0.0,10,1020244.9965239126,-5.002220859751105e-11
2019-04-09,-0.007345567428164612,-0.005607338878727552,1.0,0.0,10,1012750.7181086987,-5.002220859751105e-11
2019-04-10,0.013503012342207077,0.006948850134243623,1.0,0.0,10,1026425.9035548995,-5.002220859751105e-11
2019-04-11,0.00036169598903001976,-0.0021195116641509193,1.0,0.0,10,1026797.1576872519,-5.002220859751105e-11
2019-04-12,0.00431960823468569,0.0046305062892646465,1.0,0.0,10,1031232.5191449497,-5.002220859751105e-11
2019-04-15,8.636491062041785e-05,-0.0010208212004564343,1.0,0.0,10,1031321.5814492945,-5.002220859751105e-11
2019-04-16,-0.006467221235020082,0.00303663117364783,1.0,0.0,10,1024651.7966176111,-5.002220859751105e-11
2019-04-17,-0.026695887562594667,-0.000518722586725584,1.0,0.0,10,997297.8074642967,-5.002220859751105e-11
2019-04-18,-0.0011599143278832047,0.0002476213313571396,1.0,0.0,10,996141.0274482523,-5.002220859751105e-11
2019-04-22,0.00644303281733527,0.0021517592747273273,1.0,0.0,10,1002559.1967787956,-5.002220859751105e-11
2019-04-23,0.016126708663857903,0.013168589454877866,1.0,0.0,10,1018727.1768635185,-5.002220859751105e-11
2019-04-24,-0.0025421361904497397,-0.0023162686112060404,1.0,0.0,10,1016137.4336390191,-5.002220859751105e-11
2019-04-25,0.0016397551507354446,0.0020575635442949824,1.0,0.0,10,1017803.6502296838,-5.002220859751105e-11
2019-04-26,0.014151392567677723,0.0034143111093352108,1.0,0.0,10,1032206.9892408994,-5.002220859751105e-11
2019-04-29,-0.005161186436827059,0.0018965678323745738,1.0,0.0,10,1026879.5765280313,-5.002220859751105e-11
2019-04-30,0.003298604017730078,-0.006625960944810716,1.0,0.0,10,1030266.8456248916,-5.002220859751105e-11
2019-05-01,-0.0026843804952816352,-0.007169653307876334,1.0000000000000002,1.2014972196976217,10,1027501.2173995607,-1.227817847393453e-10
2019-05-02,0.0029414463871926255,-0.0015988416674677097,1.0000000000000002,0.0,10,1030523.5571433166,-1.227817847393453e-10
2019-05-03,0.0013024026700469982,0.015830986826797178,1.0000000000000002,0.0,10,1031865.7137756865,-1.227817847393453e-10
2019-05-06,0.003524780176267228,-0.0049865262126408405,1.0000000000000002,0.0,10,1035502.8135881728,-1.227817847393453e-10
2019-05-07,-0.018823131116181724,-0.019638619327883133,1.0000000000000002,0.0,10,1016011.4083568276,-1.227817847393453e-10
2019-05-08,-0.0007897090874048329,-0.0025666268839499295,1.0000000000000002,0.0,10,1015209.0549147412,-1.227817847393453e-10
2019-05-09,-0.002037624501616042,-0.004120443444817656,1.0000000000000002,0.0,10,1013140.4400701844,-1.227817847393453e-10
2019-05-10,0.013198866540878207,0.0008027340767942093,1.0000000000000002,0.0,10,1026512.7455258374,-1.227817847393453e-10
2019-05-13,-0.03887320477778655,-0.03409396855469371,1.0000000000000002,0.0,10,986608.9053620036,-1.227817847393453e-10
2019-05-14,0.020628827569197483,0.011438468841457272,1.0000000000000002,0.0,10,1006961.4903489511,-1.227817847393453e-10
2019-05-15,0.010079472901761921,0.011333610584961296,1.0000000000000002,0.0,10,1017111.1314040412,-1.227817847393453e-10
2019-05-16,0.02345329169222632,0.009703201929178062,1.0000000000000002,0.0,10,1040965.7354522705,-1.227817847393453e-10
2019-05-17,-0.013271245186935343,-0.010353188707419858,1.0000000000000002,0.0,10,1027150.823945885,-1.227817847393453e-10
2019-05-20,-0.007224205935851047,-0.014572136990285367,1.0000000000000002,0.0,10,1019730.4748665207,-1.227817847393453e-10
2019-05-21,0.007588073448927313,0.010820071339249226,1.0000000000000002,0.0,10,1027468.2646079174,-1.227817847393453e-10
2019-05-22,-0.0017593274754685861,-0.004480047972954426,1.0000000000000002,0.0,10,1025660.6114598206,-1.227817847393453e-10
2019-05-23,-0.02839258516715415,-0.01581248008764158,1.0000000000000002,0.0,10,996539.4551963523,-1.227817847393453e-10
2019-05-24,0.011586236891542478,0.0011444257721118234,1.0000000000000002,0.0,10,1008085.5973960259,-1.227817847393453e-10
2019-05-28,0.002282087416958012,-0.0038836797093019237,1.0000000000000002,0.0,10,1010386.1368530599,-1.227817847393453e-10
2019-05-29,-0.010023260808700751,-0.007892367146347001,1.0000000000000002,0.0,10,1000258.773085886,-1.227817847393453e-10
2019-05-30,0.003985589328218131,0.002704287982018938,1.0000000000000002,0.0,10,1004245.3937773538,-1.227817847393453e-10
2019-05-31,-0.01352617259775779,-0.015139341436011255,1.0000000000000002,0.0,10,990661.7972506181,-1.227817847393453e-10
2019-06-03,-0.02464486467586946,-0.016118004013309872,0.0,1.0000000000000002,0,966247.071317823,966247.071317823
2019-06-04,0.0,0.02646932641667421,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-05,0.0,0.006424754668123311,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-06,0.0,0.005289407403887392,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-07,0.0,0.01661735571606404,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-10,0.0,0.010471293183099029,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-11,0.0,-7.670803621429023e-05,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-12,0.0,-0.0038158304448751013,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-13,0.0,0.0056988700813356274,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-14,0.0,-0.005163841931470348,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-17,0.0,0.006202630197991832,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-18,0.0,0.01387630624268632,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-19,0.0,0.004204224909154064,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-20,0.0,0.008015204299194334,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-21,0.0,-0.002438078690952694,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-24,0.0,-0.003238388836250272,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-25,0.0,-0.01511173251279141,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-26,0.0,0.0032023964528253845,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-27,0.0,0.007305918801059352,0.0,0.0,0,966247.071317823,966247.071317823
2019-06-28,0.0,0.0048295130583631,0.0,0.0,0,966247.071317823,966247.071317823
2019-07-01,-0.0009990009990010762,0.01060672648817107,1.0,0.9990009990009989,10,965281.7895282947,2.7625901566352695e-11
2019-07-02,-0.0032262097821530444,0.002215949203428158,1.0,0.0,10,962167.5879763843,2.7625901566352695e-11
2019-07-03,0.008876009774895444,0.007539711793548065,1.0,0.0,10,970707.7968923502,2.7625901566352695e-11
2019-07-05,-0.0022411701206758172,-0.0010330186543096032,1.0,0.0,10,968532.275582048,2.7625901566352695e-11
2019-07-08,-0.011167566173954313,-0.007769141328066498,1.0,0.0,10,957716.1273028749,2.7625901566352695e-11
2019-07-09,0.002880000879371014,0.0053529348505865215,1.0,0.0,10,960474.350591695,2.7625901566352695e-11
2019-07-10,-0.0013574615632095943,0.00746773720081606,1.0,0.0,10,959170.5435783181,2.7625901566352695e-11
2019-07-11,0.002980123387614997,-0.0007912558396766523,1.0,0.0,10,962028.9901479472,2.7625901566352695e-11
2019-07-12,0.00894254063451716,0.005868639001273657,1.0,0.0,10,970631.9734839287,2.7625901566352695e-11
2019-07-15,-0.006149243035485474,0.0017043379517736046,1.0,0.0,10,964663.3215809631,2.7625901566352695e-11
2019-07-16,-0.0044084083883740854,-0.0042855151414283865,1.0,0.0,10,960410.6917021488,2.7625901566352695e-11
2019-07-17,-0.002208610407534506,-0.004571411309320816,1.0,0.0,10,958289.518652948,2.7625901566352695e-11
2019-07-18,0.003599644004968594,0.002691464238547381,1.0,0.0,10,961739.0197737913,2.7625901566352695e-11
2019-07-19,-0.007732093835886467,-0.007402000979574108,1.0,0.0,10,954302.7634272669,2.7625901566352695e-11
2019-07-22,0.006995726907770283,0.007076593549452781,1.0,0.0,10,960978.8049475346,2.7625901566352695e-11
2019-07-23,0.01128684121933321,0.005760604073582476,1.0,0.0,10,971825.220134122,2.7625901566352695e-11
2019-07-24,0.0006100672565523269,0.008495479143152407,1.0,0.0,10,972418.0988800175,2.7625901566352695e-11
2019-07-25,-0.02808524753649977,-0.009969356486210335,1.0,0.0,10,945107.4958639997,2.7625901566352695e-11
2019-07-26,0.01220093087096874,0.0111269715265081,1.0,0.0,10,956638.6870866708,2.7625901566352695e-11
2019-07-29,-0.012472778701535181,-0.004427247332300155,1.0,0.0,10,944706.7444453116,2.7625901566352695e-11
2019-07-30,0.004464649627733408,-0.002377778258217389,1.0,0.0,10,948924.5290602166,2.7625901566352695e-11
2019-07-31,-0.020030233694245392,-0.011867914399256718,1.0,0.0,10,929917.3489849387,2.7625901566352695e-11
2019-08-01,-0.010364409345285819,-0.007865014982288532,1.0000000000000002,1.5990405756546073,10,920279.3049227758,-1.1436895874794573e-10
2019-08-02,-0.019133716406564805,-0.013197967565540036,1.0000000000000002,0.0,10,902670.9416875528,-1.1436895874794573e-10
2019-08-05,-0.034195498733036955,-0.034736053900979225,1.0000000000000002,0.0,10,871803.6586447268,-1.1436895874794573e-10
2019-08-06,0.04079538945872341,0.013879037644123127,1.0000000000000002,0.0,10,907369.2284306785,-1.1436895874794573e-10
2019-08-07,0.028322263230311506,0.0037736602976790046,1.0000000000000002,0.0,10,933067.9785653768,-1.1436895874794573e-10
2019-08-08,0.01730341518213918,0.022425780254364147,1.0000000000000002,0.0,10,949213.241191653,-1.1436895874794573e-10
2019-08-09,-0.0019311181641894493,-0.009953788456660062,1.0000000000000002,0.0,10,947380.1982598986,-1.1436895874794573e-10
2019-08-12,-0.017639614667600112,-0.012027668667372704,1.0000000000000002,0.0,10,930668.7766188794,-1.1436895874794573e-10
2019-08-13,0.012686646181088168,0.01945081028584772,1.0000000000000002,0.0,10,942475.8420996292,-1.1436895874794573e-10
2019-08-14,-0.036872905248146015,-0.0302406582319239,1.0000000000000002,0.0,10,907724.0196752229,-1.1436895874794573e-10
2019-08-15,0.00799677056913528,-0.0009415817583050545,1.0000000000000002,0.0,10,914982.8804006589,-1.1436895874794573e-10
2019-08-16,0.019491855037265582,0.01665719429227641,1.0000000000000002,0.0,10,932817.5940670084,-1.1436895874794573e-10
2019-08-19,0.01622919299490566,0.013528372920219578,1.0000000000000002,0.0,10,947956.4708301653,-1.1436895874794573e-10
2019-08-20,-0.00023637235698803494,-0.006778868837584939,1.0000000000000002,0.0,10,947732.4001248331,-1.1436895874794573e-10
2019-08-21,0.01023332377420938,0.009014198684866193,1.0000000000000002,0.0,10,957430.852626619,-1.1436895874794573e-10
2019-08-22,-0.0038958340067660746,-0.003593409648874557,1.0000000000000002,0.0,10,953700.8609518292,-1.1436895874794573e-10
2019-08-23,-0.021902406846080358,-0.029984783248160896,1.0000000000000002,0.0,10,932812.5166858052,-1.1436895874794573e-10
2019-08-26,0.011436348535528218,0.01315444085673323,1.0000000000000002,0.0,10,943480.4857449272,-1.1436895874794573e-10
2019-08-27,-0.012727883904966153,-0.003411113599097626,1.0000000000000002,0.0,10,931471.9756557647,-1.1436895874794573e-10
2019-08-28,0.004084081853926724,0.0038239287634664887,1.0000000000000002,0.0,10,935276.1834489817,-1.1436895874794573e-10
2019-08-29,0.003867249691154928,0.01482906719752708,1.0000000000000002,0.0,10,938893.1299805694,-1.1436895874794573e-10
2019-08-30,-0.0072045536184836,-0.0013181595115984157,1.0000000000000002,0.0,10,932128.8240835984,-1.1436895874794573e-10
2019-09-03,-0.010847735974088613,-0.011141659941398818,1.0,1.4183353019986495,10,922017.3367061019,-4.092726157978177e-11
2019-09-04,0.012189083320790495,0.013045162581274417,1.0,0.0,10,933255.882846426,-4.092726157978177e-11
2019-09-05,-0.014700008395995612,0.01754447876293086,1.0,0.0,10,919537.0135329713,-4.092726157978177e-11
2019-09-06,7.456177269360431e-05,-0.0016952800330266582,1.0,0.0,10,919605.5758427577,-4.092726157978177e-11
2019-09-09,-0.03617279717010846,-0.0019288862598715317,1.0,0.0,10,886340.8698712968,-4.092726157978177e-11
2019-09-10,-0.015218450728198385,-0.000405530061497017,1.0,0.0,10,872852.135014772,-4.092726157978177e-11
2019-09-11,0.020311508674229817,0.010578711688568498,1.0,0.0,10,890581.0787264445,-4.092726157978177e-11
2019-09-12,-0.008527843596249918,0.003034329299695271,1.0,0.0,10,882986.3425772858,-4.092726157978177e-11
2019-09-13,-0.00603964375029431,-0.0021672787441021635,1.0,0.0,10,877653.4196317437,-4.092726157978177e-11
2019-09-16,0.006807698276688479,-0.0028336580360560637,1.0,0.0,10,883628.2193041004,-4.092726157978177e-11
2019-09-17,0.016648752701117875,0.003983545797285659,1.0,0.0,10,898339.5270070236,-4.092726157978177e-11
2019-09-18,0.0029607190082800994,-0.0010542241528851415,1.0,0.0,10,900999.2579205226,-4.092726157978177e-11
2019-09-19,0.008434138333045738,0.0006713388908767826,1.0,0.0,10,908598.4102997959,-4.092726157978177e-11
2019-09-20,9.661049595033333e-05,-0.007969076999407076,1.0,0.0,10,908686.1904428347,-4.092726157978177e-11
2019-09-23,-0.000271939471171323,-0.0006417974694929995,1.0,0.0,10,908439.082800745,-4.092726157978177e-11
2019-09-24,-0.020944597475996418,-0.014647850343792124,1.0,0.0,10,889412.1918800201,-4.092726157978177e-11
2019-09-25,0.004631523993333664,0.010477092515879471,1.0,0.0,10,893531.5257866759,-4.092726157978177e-11
2019-09-26,-0.01005440514519762,-0.005784016671049441,1.0,0.0,10,884547.59781641,-4.092726157978177e-11
2019-09-27,-0.020044187915701395,-0.011335344508786482,1.0,0.0,10,866817.5595453957,-4.092726157978177e-11
2019-09-30,0.010235849317520307,0.007520489084761994,1.0,0.0,10,875690.1734706829,-4.092726157978177e-11
2019-10-01,-0.014184641121653963,-0.011333385287620845,1.0,1.0095305601360054,10,863268.8226262424,2.1827872842550278e-11
2019-10-02,-0.016863093826265718,-0.015606927689401306,1.0,0.0,10,848711.4394730062,2.1827872842550278e-11
2019-10-03,0.003886657794506032,0.011177547284929812,1.0,0.0,10,852010.0904045204,2.1827872842550278e-11
2019-10-04,0.012655414935690557,0.013998529013867556,1.0,0.0,10,862792.6316279848,2.1827872842550278e-11
2019-10-07,-0.0009564396406981368,-0.0032797115860200288,1.0,0.0,10,861967.4225533935,2.1827872842550278e-11
2019-10-08,-0.02522143525066256,-0.016654772513319593,1.0,0.0,10,840227.3670172826,2.1827872842550278e-11
2019-10-09,0.017327453478178656,0.010220175163927703,1.0,0.0,10,854786.3676303672,2.1827872842550278e-11
2019-10-10,0.0009586094609650431,0.005951562021231371,1.0,0.0,10,855605.7739294816,2.1827872842550278e-11
2019-10-11,0.010027534133631333,0.013364751970617927,1.0,0.0,10,864185.3900324915,2.1827872842550278e-11
2019-10-14,-0.0052492883899282194,-0.0010413377617586317,1.0,0.0,10,859649.0316978483,2.1827872842550278e-11
2019-10-15,0.012564164804893974,0.012431911096046022,1.0,0.0,10,870449.8038064677,2.1827872842550278e-11
2019-10-16,-0.008972746228065875,-0.003010267882891937,1.0,0.0,10,862639.4786126425,2.1827872842550278e-11
2019-10-17,0.0036254231487438116,0.004021316513880269,1.0,0.0,10,865766.9117474251,2.1827872842550278e-11
2019-10-18,-0.003821560023009263,-0.008251972167540478,1.0,0.0,10,862458.331528247,2.1827872842550278e-11
2019-10-21,0.01136060216864676,0.009079651006114187,1.0,0.0,10,872256.3775197743,2.1827872842550278e-11
2019-10-22,-0.009409352539954674,-0.0071898163004042726,1.0,0.0,10,864049.0097584669,2.1827872842550278e-11
2019-10-23,-0.0055800235498506545,0.0019113557472294485,1.0,0.0,10,859227.5959357895,2.1827872842550278e-11
2019-10-24,0.0038139271245225537,0.00812949595987078,1.0,0.0,10,862504.6273700674,2.1827872842550278e-11
2019-10-25,-0.008379578335717452,0.007002406777649295,1.0,0.0,10,855277.2022801011,2.1827872842550278e-11
2019-10-28,0.002434288143040142,0.010053244280645579,1.0,0.0,10,857359.1934326241,2.1827872842550278e-11
2019-10-29,-0.004852092452746648,-0.005902072764870758,1.0,0.0,10,853199.2073608767,2.1827872842550278e-11
2019-10-30,0.010251777167664455,0.0032779259393573845,1.0,0.0,10,861946.0155143684,2.1827872842550278e-11
2019-10-31,0.001720772589599795,-0.0013993409546181335,1.0,0.0,10,863429.2285915803,2.1827872842550278e-11
2019-11-01,0.0028335914372159543,0.011340558714741933,1.0000000000000002,1.5990405756546073,10,865875.8342603593,-1.0322764865122736e-10
2019-11-04,-0.007039830970848038,0.0055804394934444446,1.0000000000000002,0.0,10,859780.2147454243,-1.0322764865122736e-10
2019-11-05,-0.010492378696496218,0.00017543755216453683,1.0000000000000002,0.0,10,850759.0751365605,-1.0322764865122736e-10
2019-11-06,-0.026320694421461566,-0.002851299735780244,1.0000000000000002,0.0,10,828366.5054936059,-1.0322764865122736e-10
2019-11-07,-0.004071899204164731,0.0028404055681965357,1.0000000000000002,0.0,10,824993.4805791298,-1.0322764865122736e-10
2019-11-08,0.011301731297847395,0.004836090544339866,1.0000000000000002,0.0,10,834317.335219111,-1.0322764865122736e-10
2019-11-11,0.003663383721904445,-0.001301344790991532,1.0000000000000002,0.0,10,837373.7597638554,-1.0322764865122736e-10
2019-11-12,0.009864741561492085,0.002576651437216526,1.0000000000000002,0.0,10,845634.2354943008,-1.0322764865122736e-10
2019-11-13,0.009874315078452822,-0.00047020478147663525,1.0000000000000002,0.0,10,853984.2943766982,-1.0322764865122736e-10
2019-11-14,-0.0037028745325682344,-0.00036312943083094407,1.0000000000000002,0.0,10,850822.0976818375,-1.0322764865122736e-10
2019-11-15,0.005647053411971914,0.0072898287355041,1.0000000000000002,0.0,10,855626.7355115329,-1.0322764865122736e-10
2019-11-18,0.0044785641976843316,0.0010666761770614652,1.0000000000000002,0.0,10,859458.7147757764,-1.0322764865122736e-10
2019-11-19,0.011167794974943801,0.002423385313890636,1.0000000000000002,0.0,10,869056.973491821,-1.0322764865122736e-10
2019-11-20,-0.0064104069477514125,-0.005125591141741936,1.0000000000000002,0.0,10,863485.9646309572,-1.0322764865122736e-10
2019-11-21,-0.0045604125693660125,-0.0024066082538906075,1.0000000000000002,0.0,10,859548.1123843831,-1.0322764865122736e-10
2019-11-22,-0.0014372828160781337,0.001607049437998942,1.0000000000000002,0.0,10,858312.6986528606,-1.0322764865122736e-10
2019-11-25,0.037793832166654884,0.013217357676603037,1.0000000000000002,0.0,10,890751.6247322554,-1.0322764865122736e-10
2019-11-26,0.024850953242206986,0.0017885337419787373,1.0000000000000002,0.0,10,912887.6517088965,-1.0322764865122736e-10
2019-11-27,0.008844007475432125,0.006618948347834053,1.0000000000000002,0.0,10,920961.2369248397,-1.0322764865122736e-10
2019-11-29,0.0075069427167917535,-0.004560531322886807,1.0000000000000002,0.0,10,927874.84017482,-1.0322764865122736e-10
2019-12-02,-0.03231476514403531,-0.0112491882580813,0.8,1.208262769021024,8,897890.7826315115,179578.1565263022
2019-12-03,-0.004685499536096094,-0.005526453566671918,0.7990584886417486,0.0,8,893683.7157860266,179578.1565263022
2019-12-04,0.0011529954591065206,0.005402211824567793,0.7992899064681875,0.0,8,894714.1290522054,179578.1565263022
2019-12-05,0.00034900943519233785,0.00047046285745167005,0.7993599317450862,0.0,8,895026.3927250445,179578.1565263022
2019-12-06,0.011619279249834413,0.010014362653823827,0.8016644479099901,0.0,8,905425.9543180887,179578.1565263022
2019-12-09,-0.0025262164058977854,-0.004008557562606985,0.8011621404470739,0.0,8,903138.6524179647,179578.1565263022
2019-12-10,0.003961124759361612,-0.0006553597014163914,0.8019466544577756,0.0,8,906716.0972951939,179578.1565263022
2019-12-11,-0.003984463840172703,0.004395230986187437,0.8011543612002018,0.0,8,903103.3197922187,179578.1565263022
2019-12-12,0.00288289561849453,0.007311085730058897,0.8017259645482668,0.0,8,905706.8723958957,179578.1565263022
2019-12-13,0.0023965256403863933,0.002014334611520452,0.8021999973263427,0.0,8,907877.4221382665,179578.1565263022
2019-12-16,0.008407837611984048,0.009084337839607715,0.8038492013885289,0.0,8,915510.7080751917,179578.1565263022
2019-12-17,5.2845532935386075e-05,0.0010358136198049817,0.8038595665342656,0.0,8,915559.0887264679,179578.1565263022
2019-12-18,0.00017635320301745416,0.0004952874870667312,0.8038941504289678,0.0,8,915720.5505043166,179578.1565263022
2019-12-19,0.0007136737335093901,0.006738900785428381,0.8040340062113959,0.0,8,916374.0762084462,179578.1565263022
2019-12-20,-0.005964062475108611,0.004246581188940279,0.8028582404409328,0.0,8,910908.7639673691,179578.1565263022
2019-12-23,-0.0041230481053347035,0.0023182624908124616,0.8020420502914509,0.0,8,907153.0433139607,179578.1565263022
2019-12-24,0.002906103850914832,0.0008081581189445242,0.8026156696539798,0.0,8,909789.3242665045,179578.1565263022
2019-12-26,0.0019763854596575037,0.007763948670862941,0.8030050076924019,0.0,8,911587.4186583365,179578.1565263022
2019-12-27,-0.0031939373812213123,-0.0017478185601739193,0.8023738019910726,0.0,8,908675.8655256326,179578.1565263022
