date,strategy,benchmark,invested,turnover,transaction_cost,holdings,stop_exits,stop_pending,portfolio_peak,portfolio_value,cash,qqq
2026-02-09,0.005602485230877141,0.009007776838472648,0.9999999999999984,0.0,0.0,5,0,0,1.1487019467751718,1.1487019467751718,1.6870185803874449e-15,0.007660132863118285
2026-02-10,-0.04302589655308642,-0.00586092061206589,0.9999999999999983,0.0,0.0,5,0,0,1.1487019467751718,1.0992780156428943,1.6870185803874449e-15,-0.00463927594738911
2026-02-11,0.04344340491341603,-0.0015582749377014427,0.9999999999999984,0.0,0.0,5,0,0,1.1487019467751718,1.147034395588885,1.6870185803874449e-15,0.0026820612622042717
2026-02-12,0.020591655677873133,-0.020346416248346655,0.9999999999999984,0.0,0.0,5,0,0,1.1706537329135287,1.1706537329135287,1.6870185803874449e-15,-0.0203389277617394
2026-02-13,-0.010786282000232683,-0.0022339100284771707,0.9999999999999984,0.0,0.0,5,0,0,1.1706537329135287,1.1580267316256982,1.6870185803874449e-15,0.0021310602024506853
2026-02-17,0.009119432239318659,0.0014064161137765652,0.9999999999999984,0.0,0.0,5,0,0,1.1706537329135287,1.1685872779360784,1.6870185803874449e-15,-0.0010300372142476588
2026-02-18,0.022081457970565266,0.007761850053015218,0.9999999999999986,0.0,0.0,5,0,0,1.1943913887987612,1.1943913887987612,1.6870185803874449e-15,0.007467154498586481
2026-02-19,-0.00016533594921730455,-0.0031159863283353184,0.9999999999999986,0.0,0.0,5,0,0,1.1943913887987612,1.1941939129647572,1.6870185803874449e-15,-0.0038297099654995836
2026-02-20,0.02574983787529539,0.00896452940188408,0.9999999999999986,0.0,0.0,5,0,0,1.2249442126152643,1.2249442126152643,1.6870185803874449e-15,0.008848824299467983
2026-02-23,-0.0069035895576573525,-0.011308188780336681,0.9999999999999986,0.0,0.0,5,0,0,1.2249442126152643,1.2164877005403407,1.6870185803874449e-15,-0.012154859479968971
2026-02-24,-0.0052543180284766455,0.01044801250880023,0.9999999999999986,0.0,0.0,5,0,0,1.2249442126152643,1.2100958872839715,1.6870185803874449e-15,0.010741424319515858
2026-02-25,0.04799286638530331,0.012613892426766027,0.9999999999999986,0.0,0.0,5,0,0,1.2681718575157963,1.2681718575157963,1.6870185803874449e-15,0.01449323046046036
2026-02-26,-0.04221512284513118,-0.011821831990905363,0.9999999999999986,0.0,0.0,5,0,0,1.2681718575157963,1.2146358267620287,1.6870185803874449e-15,-0.012064604008561908
2026-02-27,0.002472059411083194,-0.009186402184070852,0.9999999999999986,0.0,0.0,5,0,0,1.2681718575157963,1.2176384786886145,1.6870185803874449e-15,-0.0032007090801654536
2026-03-02,0.011706590469837908,0.00355784598783937,0.9999999999999991,0.5988795819535261,0.0036998562879969592,5,0,0,1.2318928736989385,1.2318928736989385,1.0009354456386177e-15,0.0013173278005567113
2026-03-03,-0.07789185167347956,-0.010205786136096573,0.999999999999999,0.0,0.0,5,0,0,1.2318928736989385,1.1359384567031643,1.0009354456386177e-15,-0.010705652123863207
2026-03-04,0.026485822767449818,0.012914420369956714,0.999999999999999,0.0,0.0,5,0,0,1.2318928736989385,1.1660247213421349,1.0009354456386177e-15,0.015243192925296745
2026-03-05,-0.01579225342264401,-0.002564509538098836,0.999999999999999,0.0,0.0,5,0,0,1.2318928736989385,1.147610563445632,1.0009354456386177e-15,-0.0030126893164142965
2026-03-06,-0.07985053572016865,-0.01588246335331811,0.999999999999999,0.0,0.0,5,0,0,1.2318928736989385,1.0559732451563737,1.0009354456386177e-15,-0.015043274047067623
2026-03-09,0.07976184394842045,0.013769626866205087,0.999999999999999,0.0,0.0,5,0,0,1.2318928736989385,1.1401996183502434,1.0009354456386177e-15,0.013355564818674281
2026-03-10,0.027729300964843828,5.066983316392992e-05,0.999999999999999,0.0,0.0,5,0,0,1.2318928736989385,1.1718165567274774,1.0009354456386177e-15,1.645386336734944e-05
2026-03-11,0.011672186557237563,0.0008384331037887272,0.9999999999999991,0.0,0.0,5,0,0,1.2318928736989385,1.1854942181884602,1.0009354456386177e-15,-0.00013162874113548106
2026-03-12,-0.04380054435968239,-0.01779132272970796,0.999999999999999,0.0,0.0,5,0,0,1.2318928736989385,1.1335689260965496,1.0009354456386177e-15,-0.017163356316543088
2026-03-13,0.02710963157131374,-0.009260495930885515,0.999999999999999,0.0,0.0,5,0,0,1.2318928736989385,1.1642995620437169,1.0009354456386177e-15,-0.0059270669390213415
2026-03-16,0.035672697401235354,0.012160851485793378,0.9999999999999991,0.0,0.0,5,0,0,1.2318928736989385,1.2058332680048933,1.0009354456386177e-15,0.011217408879606205
2026-03-17,0.049896294578299916,0.004708552447508563,0.9999999999999991,0.0,0.0,5,0,0,1.2659998799575796,1.2659998799575796,1.0009354456386177e-15,0.0048802425130749505
2026-03-18,-0.0006103781379428463,-0.01455146081790859,0.9999999999999991,0.0,0.0,5,0,0,1.2659998799575796,1.2652271413082152,1.0009354456386177e-15,-0.01393976562629462
2026-03-19,0.03383824856176987,-0.0027866029986791663,0.9999999999999991,0.0,0.0,5,0,0,1.3080402118029002,1.3080402118029002,1.0009354456386177e-15,-0.0031601949907548166
2026-03-20,-0.06047924641062241,-0.020057318263938306,0.9999999999999991,0.0,0.0,5,0,0,1.3080402118029002,1.2289309255182699,1.0009354456386177e-15,-0.01848167009544377
2026-03-23,0.002272866802331519,0.013819077487075893,0.9999999999999991,0.0,0.0,5,0,0,1.3080402118029002,1.231724121821239,1.0009354456386177e-15,0.011464144589904857
2026-03-24,0.0400081404583128,-0.008423566849958708,0.9999999999999991,0.0,0.0,5,0,0,1.3080402118029002,1.281003113492955,1.0009354456386177e-15,-0.0068367346938774665
2026-03-25,-0.0199041148872533,0.007717160595885897,0.9999999999999991,0.0,0.0,5,0,0,1.3080402118029002,1.255505880351062,1.0009354456386177e-15,0.006575567656426751
2026-03-26,-0.08483696056942713,-0.023791794099635055,0.999999999999999,0.0,0.0,5,0,0,1.3080402118029002,1.148992577485035,1.0009354456386177e-15,-0.023867850702596227
2026-03-27,0.0058927812227711485,-0.021474134999495575,0.999999999999999,0.0,0.0,5,0,0,1.3080402118029002,1.1557633393707423,1.0009354456386177e-15,-0.01953676432144158
2026-03-30,-0.07253643609039684,-0.007338044601104876,0.999999999999999,0.0,0.0,5,0,0,1.3080402118029002,1.0719283857688529,1.0009354456386177e-15,-0.007643357389171435
2026-03-31,0.07097598172089947,0.03827861410440381,0.999999999999999,0.0,0.0,5,0,0,1.3080402118029002,1.1480095552832963,1.0009354456386177e-15,0.0338539800816795
2026-04-01,0.07690042396028796,0.011593918287701621,0.0,0.9999999999999991,0.006212522496457499,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.012353165390346144
2026-04-02,0.0,0.0017503817370581043,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.0011466516061677812
2026-04-06,0.0,0.00535486247656447,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.0060172997367431424
2026-04-07,0.0,0.000977889958056588,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.00015293118096870728
2026-04-08,0.0,0.02802907640845964,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.029732071560848672
2026-04-09,0.0,0.008280542646583733,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.006764671913412235
2026-04-10,0.0,0.003525918811414508,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.0014421737491601139
2026-04-13,0.0,0.012262644583281856,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.010342513950938326
2026-04-14,0.0,0.019640489411975715,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.018157080613550702
2026-04-15,0.0,0.01594562901771135,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.013999363665287756
2026-04-16,0.0,0.0036092574872939043,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.0048164417947915705
2026-04-17,0.0,0.01517589315719814,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.013084141333708166
2026-04-20,0.0,-0.002619288161749278,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,-0.003174847807659753
2026-04-21,0.0,-0.005918197504629297,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,-0.003803398320938567
2026-04-22,0.0,0.016389557113861697,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.016730557323110684
2026-04-23,0.0,-0.008884492673041144,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,-0.005632641846407549
2026-04-24,0.0,0.016289870491233094,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.01912744465935967
2026-04-27,0.0,0.002033289580699371,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.000527203711514268
2026-04-28,0.0,-0.008972519899867804,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,-0.01005675744847423
2026-04-29,0.0,0.0003827471841322261,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.006113603528248968
2026-04-30,0.0,0.00887885012264289,0.0,0.0,0.0,0,0,0,1.2362919767950433,1.2362919767950433,1.2362919767950433,0.009326299560137086
2026-05-01,-0.00497512437810943,0.00892363946937813,1.0,0.9950248756218906,0.006150706352214146,5,0,0,1.2301412704428292,1.2301412704428292,6.938893903907228e-18,0.009599544732979748
2026-05-04,0.0016412228941864448,-0.0018570989438745356,1.0,0.0,0.0,5,0,0,1.2321602064589636,1.2321602064589636,6.938893903907228e-18,-0.001883853741748931
2026-05-05,0.037138284459870885,0.010305252156152633,1.0,0.0,0.0,5,0,0,1.27792052270657,1.27792052270657,6.938893903907228e-18,0.012974081559862016
2026-05-06,0.041153238854782836,0.02024825743214609,1.0,0.0,0.0,5,0,0,1.3305110912149425,1.3305110912149425,6.938893903907228e-18,0.020774343099426273
2026-05-07,-0.04363161000977889,-0.0012670798415104212,1.0,0.0,0.0,5,0,0,1.3305110912149425,1.2724587501693667,6.938893903907228e-18,-0.0011929229486754567
2026-05-08,0.05072440732042538,0.017084266571599116,1.0,0.0,0.0,5,0,0,1.337003466111397,1.337003466111397,6.938893903907228e-18,0.023440872593317286
2026-05-11,0.05983189767143582,0.0010305908314371948,1.0,0.0,0.0,5,0,0,1.4169989206821292,1.4169989206821292,6.938893903907228e-18,0.0028963907596697425
2026-05-12,-0.03975077001972804,-0.007076542591514912,1.0,0.0,0.0,5,0,0,1.4169989206821292,1.360672122467891,6.938893903907228e-18,-0.008481823662184973
2026-05-13,0.02494707842978028,0.012041459357103879,1.0,0.0,0.0,5,0,0,1.4169989206821292,1.3946169166243132,6.938893903907228e-18,0.010562185396753687
2026-05-14,-0.0033720219526336415,0.008820430310343852,1.0,0.0,0.0,5,0,0,1.4169989206821292,1.3899142377659417,6.938893903907228e-18,0.007107777979879826
2026-05-15,-0.029658402810171958,-0.01539615591686505,1.0,0.0,0.0,5,0,0,1.4169989206821292,1.3486916014306862,6.938893903907228e-18,-0.015087733922393931
2026-05-18,-0.050413717081584375,-0.005125234793789457,1.0,0.0,0.0,5,0,0,1.4169989206821292,1.2806990446058506,6.938893903907228e-18,-0.004302258332980591
2026-05-19,0.0026224368957887823,-0.008432880183881442,1.0,0.0,0.0,5,0,0,1.4169989206821292,1.2840575970328263,6.938893903907228e-18,-0.006162520541735272
2026-05-20,0.03197556621627862,0.015447971856976439,1.0,0.0,0.0,5,0,0,1.4169989206821292,1.325116065752265,6.938893903907228e-18,0.01656379627385851
2026-05-21,0.05097799359456934,0.0008656143273255701,1.0,0.0,0.0,5,0,0,1.4169989206821292,1.392667824064245,6.938893903907228e-18,0.0019070321811680557
2026-05-22,0.011207031108887877,0.0019347281225874369,1.0,0.0,0.0,5,0,0,1.4169989206821292,1.4082754956928802,6.938893903907228e-18,0.004240668430112837
2026-05-26,0.047908045970885826,0.011851288928737658,1.0,0.0,0.0,5,0,0,1.4757432228802068,1.4757432228802068,6.938893903907228e-18,0.01775510772918576
2026-05-27,-0.0070057862933632364,0.0006958986621488084,1.0,0.0,0.0,5,0,0,1.4757432228802068,1.465404481236829,6.938893903907228e-18,-0.0011365503642439823
2026-05-28,0.011920851968995061,0.009099998387987585,1.0,0.0,0.0,5,0,0,1.4828733511323553,1.4828733511323553,6.938893903907228e-18,0.008431009664815914
2026-05-29,-0.001931775713038042,0.0020488552601711785,1.0,0.0,0.0,5,0,0,1.4828733511323553,1.4800087724071265,6.938893903907228e-18,0.003684067427949911
2026-06-01,0.031654890856747775,0.004233552394984352,1.0,0.8008008008008008,0.006138123773124436,5,0,0,1.5268582885647033,1.5268582885647033,-4.2500725161431774e-17,0.0060001896222454665
2026-06-02,0.09848744868989168,0.0002617510146081248,1.0,0.0,0.0,5,0,0,1.6772346659164552,1.6772346659164552,-4.2500725161431774e-17,0.00460457225947164
2026-06-03,0.026426767092375236,-0.008855129752453617,1.0,0.0,0.0,5,0,0,1.721558555791887,1.721558555791887,-4.2500725161431774e-17,-0.0026133805082018124
2026-06-04,-0.014958387300249232,-0.0008572286119227224,1.0,0.0,0.0,5,0,0,1.721558555791887,1.6958068161542943,-4.2500725161431774e-17,-0.00483734429798055
2026-06-05,-0.12487986553371666,-0.0417998461478829,1.0,0.0,0.0,5,0,0,1.721558555791887,1.484034688981786,-4.2500725161431774e-17,-0.048000972171588385
2026-06-08,0.0757662294873993,0.008566117568534093,1.0,0.0,0.0,5,0,0,1.721558555791887,1.5964744017944412,-4.2500725161431774e-17,0.015615692281508275
2026-06-09,-0.03633702739186584,-0.009673863830069518,1.0,0.0,0.0,5,0,0,1.721558555791887,1.538463267726024,-4.2500725161431774e-17,-0.01150725487731652
2026-06-10,-0.043542679076370105,-0.019834244719967642,1.0,0.0,0.0,5,0,0,1.721558555791887,1.471474455388646,-4.2500725161431774e-17,-0.019976548041196196
2026-06-11,0.097573375178861,0.025433957766344273,1.0,0.0,0.0,5,0,0,1.721558555791887,1.6150511844903925,-4.2500725161431774e-17,0.033775894131384154
2026-06-12,0.01782603639436231,0.0030678435903457313,1.0,0.0,0.0,5,0,0,1.721558555791887,1.6438411456838762,-4.2500725161431774e-17,0.005884649709950951
2026-06-15,0.0872778869110371,0.03071207516443364,1.0,0.0,0.0,5,0,0,1.787312127296583,1.787312127296583,-4.2500725161431774e-17,0.0314137577286715
2026-06-16,-0.0603499900857416,-0.011527533040472937,1.0,0.0,0.0,5,0,0,1.787312127296583,1.6794478581341086,-4.2500725161431774e-17,-0.019005376344086056
2026-06-17,0.029018130724575597,-0.013446899759405606,1.0,0.0,0.0,5,0,0,1.787312127296583,1.7281822956265527,-4.2500725161431774e-17,-0.010070424464965866
2026-06-18,0.06525754978946785,0.01907141973263804,1.0,0.0,0.0,5,0,0,1.8409592378286792,1.8409592378286792,-4.2500725161431774e-17,0.025065397018726454
2026-06-22,0.030971390987347025,-0.01324877168014249,1.0,0.0,0.0,5,0,0,1.8979763061752397,1.8979763061752397,-4.2500725161431774e-17,-0.0025066970916258757
2026-06-23,-0.08707192233951455,-0.02214884623909863,1.0,0.0,0.0,5,0,0,1.8979763061752397,1.7327158606417106,-4.2500725161431774e-17,-0.03292906023443343
2026-06-24,-0.009549163900457014,-0.004314684308931449,1.0,0.0,0.0,5,0,0,1.8979763061752397,1.7161698728955215,-4.2500725161431774e-17,-0.0042457787430812965
2026-06-25,0.04166937039169527,-0.004633264041098095,1.0,0.0,0.0,5,0,0,1.8979763061752397,1.7876815909842734,-4.2500725161431774e-17,0.008105597928569352
2026-06-26,-0.05496362152811818,-0.0024047068844494923,1.0,0.0,0.0,5,0,0,1.8979763061752397,1.6894241366046296,-4.2500725161431774e-17,-0.013763644992880741
2026-06-29,0.06738186612105945,0.020654907457697602,1.0,0.0,0.0,5,0,0,1.8979763061752397,1.8032606875990091,-4.2500725161431774e-17,0.02485421502576024
2026-06-30,0.04443359840321426,0.01524313965764712,1.0,0.0,0.0,5,0,0,1.8979763061752397,1.8833860488080876,-4.2500725161431774e-17,0.017014694508894035
2026-07-01,-0.08825460873741375,-0.006625919556629167,1.0,0.46957737713992065,0.004041205813139163,5,0,0,1.7171685499690261,1.7171685499690261,-3.469446951953614e-18,-0.015249864204236907
2026-07-02,-0.06379551914842463,-0.007963124466446536,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.6076208908584046,-3.469446951953614e-18,-0.017333866541638376
2026-07-06,0.051088752917064495,0.011167641594926225,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.6897522373357807,-3.469446951953614e-18,0.014341846758349819
2026-07-07,-0.07504580939694527,-0.011579501063505693,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.5629434130046178,-3.469446951953614e-18,-0.018524667275393814
2026-07-08,0.019220736634166125,0.0020124955991183135,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.5929843367200842,-3.469446951953614e-18,0.002833260504912616
2026-07-09,0.0477384327345427,0.012996967606148102,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.669030912325776,-3.469446951953614e-18,0.01664230293489255
2026-07-10,-0.01223473360112104,0.002851158607526605,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.6486107637414342,-3.469446951953614e-18,0.0030831766397523275
2026-07-13,-0.07301643109754696,-0.015540524343828244,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.5282350895040335,-3.469446951953614e-18,-0.018979752174332565
2026-07-14,0.019056870884362365,0.009037543896807332,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.5573584682856638,-3.469446951953614e-18,0.011169809199988778
2026-07-15,-0.051447040511419795,0.006213656791796529,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.4772369840769686,-3.469446951953614e-18,-0.0027094999235781625
2026-07-16,-0.07247769682375027,-0.014742723711353545,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.370170249808207,-3.469446951953614e-18,-0.016440493772118092
2026-07-17,-0.017577721994787687,-0.013975376662113903,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.3460857780715494,-3.469446951953614e-18,-0.015029605915516941
2026-07-20,0.02612108781497069,-0.0004768763930120823,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.3812470028870396,-3.469446951953614e-18,0.0010498612169760335
2026-07-21,0.07355920007121464,0.012903367444106806,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.482850427520173,-3.469446951953614e-18,0.01854725167370641
2026-07-22,0.013320606750754527,-0.0056627631234176246,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.5026028949353574,-3.469446951953614e-18,-0.0051059988433925785
2026-07-23,0.005237774424207142,-0.02153330556734112,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.5104731899481894,-3.469446951953614e-18,-0.018983483377046917
2026-07-24,-0.07449074545320788,-0.006439334720095613,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.397956916041864,-3.469446951953614e-18,-0.01117116596335066
2026-07-27,-0.031687263958064094,-0.0017512938514130383,1.0,0.0,0.0,5,0,0,1.7171685499690261,1.353659486241244,-3.469446951953614e-18,-0.0030837583853382533
2026-07-28,-0.08086283628210078,-0.0022128117670087155,1.0,0.0,0.0,5,0,1,1.7171685499690261,1.2441987408236057,-3.469446951953614e-18,-0.009719697413944739
2026-07-29,-0.07299976962333321,-0.01744469067902732,0.0,1.0,0.0057958418059188,0,1,0,1.1533725193778412,1.1533725193778412,1.1533725193778412,-0.020370397785311467
2026-07-30,0.0,0.02778880118349103,0.0,0.0,0.0,0,0,0,1.1533725193778412,1.1533725193778412,1.1533725193778412,0.032974173756668
2026-07-31,0.0,0.010017840808401068,0.0,0.0,0.0,0,0,0,1.1533725193778412,1.1533725193778412,1.1533725193778412,0.006495501426377226
