date,strategy,benchmark,invested,turnover,transaction_cost,holdings,stock_stop_exits,portfolio_stop_exits,stop_exits,portfolio_value,cash
2020-03-09,-0.0925861456909498,-0.07287401875463217,1.0000000000000002,0.0,0.0,5,0,0,0,0.9235821951395976,-1.3682631416767066e-16
2020-03-10,0.03883710479348346,0.04950139989280422,1.0000000000000002,0.0,0.0,5,0,0,0,0.9594514536376296,-1.3682631416767066e-16
2020-03-11,-0.046181272539199125,-0.047002450789465855,1.0000000000000002,0.0,0.0,5,0,0,0,0.9151427645690595,-1.3682631416767066e-16
2020-03-12,-0.10679298587155917,-0.09434674315042646,1.0000000000000002,0.0,0.0,5,0,0,0,0.8174119362419764,-1.3682631416767066e-16
2020-03-13,0.052417991989448964,0.09336974349106453,0.8515414074594285,0.14858511892186582,0.0001278406852868097,4,1,0,1,0.8602590285679882,0.12771284460152274
2020-03-16,-0.09457385846883848,-0.12314095473462161,0.8360345634713905,0.0,0.0,4,0,0,0,0.7789010129536588,0.12771284460152274
2020-03-17,0.05573912320061436,0.06230493229300893,0.4718627328782676,0.3730625737258979,0.00030688991416772597,2,2,0,2,0.822316272475766,0.434295868855081
2020-03-18,-0.017642398257393443,-0.047027996668693506,0.46237778769679344,0.0,0.0,2,0,0,0,0.8078086413032133,0.434295868855081
2020-03-19,0.006223791827015157,0.022996278112125124,0.465703140126474,0.0,0.0,2,0,0,0,0.8128362741227484,0.434295868855081
2020-03-20,-0.028286518416518747,-0.03790742795818758,0.45014979209422057,0.0,0.0,2,0,0,0,0.7898439658851608,0.434295868855081
2020-03-23,0.020188031726666056,-0.00274003128125222,0.46103052495611124,0.0,0.0,2,0,0,0,0.8057893609275663,0.434295868855081
2020-03-24,0.020691372032243027,0.08121510116672437,0.47195647008284597,0.0,0.0,2,0,0,0,0.822462248374142,0.434295868855081
2020-03-25,-0.018477791037937452,-0.00452555055670445,0.4620157087677639,0.0,0.0,2,0,0,0,0.8072649628120924,0.434295868855081
2020-03-26,0.026982899566608154,0.05596340338746186,0.4761506822954226,0.0,0.0,2,0,0,0,0.8290473122272928,0.434295868855081
2020-03-27,-0.006118502241175938,-0.037852976708038666,0.47292577748369063,0.0,0.0,2,0,0,0,0.8239747843893892,0.434295868855081
2020-03-30,0.018806451014796277,0.03622450523999721,0.4826551971757641,0.0,0.0,2,0,0,0,0.8394708258094357,0.434295868855081
2020-03-31,-0.0041086572129376275,-0.009525131487367,0.480520835358991,0.0,0.0,2,0,0,0,0.836021727945923,0.434295868855081
2020-04-01,-0.005345585025433142,-0.04409293328537367,0.0,0.47797862565450494,0.0003976544883493469,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-02,0.0,0.017217392960644506,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-03,0.0,-0.015256480428131214,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-06,0.0,0.07326111918952294,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-07,0.0,-0.0032831557419424895,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-08,0.0,0.025818865507638122,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-09,0.0,0.007746999811479638,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-13,0.0,0.004763527128408329,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-14,0.0,0.03946578714794624,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-15,0.0,-0.014392230988916177,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-16,0.0,0.016582595032488046,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-17,0.0,0.013803823851603836,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-20,0.0,-0.010336145326487078,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-21,0.0,-0.03475170722872312,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-22,0.0,0.02809426652203406,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-23,0.0,-7.414618385692684e-05,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-24,0.0,0.016453633126342737,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-27,0.0,0.011076551509322519,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-28,0.0,-0.014023763275271883,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-29,0.0,0.03566323318324138,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-04-30,0.0,-0.0028223240015657902,0.0,0.0,0.0,0,0,0,0,0.8315527027160785,0.8315527027160785
2020-05-01,-0.0009990009990009652,-0.03201507459916597,1.000000000000001,0.9990009990010001,0.0008307219807353441,5,0,0,0,0.8307219807353432,-9.27318118126852e-16
2020-05-04,0.02381589334947387,0.012290576649705676,1.000000000000001,0.0,0.0,5,0,0,0,0.8505063668315999,-9.27318118126852e-16
2020-05-05,0.01982610154924358,0.011297598014398558,1.000000000000001,0.0,0.0,5,0,0,0,0.8673685924286814,-9.27318118126852e-16
2020-05-06,0.03304875229014459,0.005138935499358288,1.0000000000000009,0.0,0.0,5,0,0,0,0.8960340421841082,-9.27318118126852e-16
2020-05-07,0.041850220096037116,0.014147852721547283,1.0000000000000009,0.0,0.0,5,0,0,0,0.9335332640630549,-9.27318118126852e-16
2020-05-08,0.00993481144340258,0.015775663760639658,1.0000000000000009,0.0,0.0,5,0,0,0,0.9428077410176656,-9.27318118126852e-16
2020-05-11,0.04253628881189342,0.00778609868573521,1.0000000000000009,0.0,0.0,5,0,0,0,0.9829112833836819,-9.27318118126852e-16
2020-05-12,-0.024433323856660083,-0.02064653876263356,1.0000000000000009,0.0,0.0,5,0,0,0,0.9588954936744031,-9.27318118126852e-16
2020-05-13,0.0031185392928085864,-0.015482269256649972,1.0000000000000009,0.0,0.0,5,0,0,0,0.9618858469491238,-9.27318118126852e-16
2020-05-14,-0.0047876156388092506,0.009088148022526221,1.0000000000000009,0.0,0.0,5,0,0,0,0.9572807072255209,-9.27318118126852e-16
2020-05-15,0.02155592131526518,0.007920630607419543,1.0000000000000009,0.0,0.0,5,0,0,0,0.9779157748270956,-9.27318118126852e-16
2020-05-18,0.0011760053020266614,0.02443497073334555,1.0000000000000009,0.0,0.0,5,0,0,0,0.9790658089632277,-9.27318118126852e-16
2020-05-19,0.010384538843143831,-0.005385101778970447,1.0000000000000009,0.0,0.0,5,0,0,0,0.9892329558864004,-9.27318118126852e-16
2020-05-20,-0.001811969940034519,0.020759785773036166,1.0000000000000009,0.0,0.0,5,0,0,0,0.9874404955066427,-9.27318118126852e-16
2020-05-21,-0.0268897960107517,-0.009695235712807837,1.0000000000000009,0.0,0.0,5,0,0,0,0.9608884220097135,-9.27318118126852e-16
2020-05-22,-0.009676820604210046,0.004276835072470897,1.0000000000000009,0.0,0.0,5,0,0,0,0.951590077129263,-9.27318118126852e-16
2020-05-26,-0.021328142761464886,0.0016762024212582105,1.0000000000000009,0.0,0.0,5,0,0,0,0.9312944281138568,-9.27318118126852e-16
2020-05-27,-0.013112065711314846,0.007723662003368048,1.0000000000000009,0.0,0.0,5,0,0,0,0.9190832343758465,-9.27318118126852e-16
2020-05-28,0.007330539856567508,-0.004607792111317677,1.0000000000000009,0.0,0.0,5,0,0,0,0.9258206106569417,-9.27318118126852e-16
2020-05-29,0.05665980055867248,0.01290212684820613,1.0000000000000009,0.0,0.0,5,0,0,0,0.9782774218098724,-9.27318118126852e-16
2020-06-01,0.025425388339748833,0.006552218243746077,1.0,0.854945827516319,0.0008583732013472771,5,0,0,0,1.0031505051633967,-9.259086553026208e-17
2020-06-02,0.014530730176155249,0.005897174028552499,1.0,0.0,0.0,5,0,0,0,1.01772701448,-9.259086553026208e-17
2020-06-03,0.012099184257883477,0.007756801955759451,1.0,0.0,0.0,5,0,0,0,1.030040681152419,-9.259086553026208e-17
2020-06-04,-0.032306231584131595,-0.006929796787746745,1.0000000000000002,0.0,0.0,5,0,0,0,0.9967639483660323,-9.259086553026208e-17
2020-06-05,0.01057274105171091,0.020619220663437243,1.0,0.0,0.0,5,0,0,0,1.0073024754817874,-9.259086553026208e-17
2020-06-08,0.003912256869827546,0.011276645276208974,1.0,0.0,0.0,5,0,0,0,1.0112433015114852,-9.259086553026208e-17
2020-06-09,0.005149265469222897,0.0029219879593944675,1.0,0.0,0.0,5,0,0,0,1.0164504617249412,-9.259086553026208e-17
2020-06-10,0.025124615785210525,0.006685902298128932,1.0,0.0,0.0,5,0,0,0,1.0419883890404802,-9.259086553026208e-17
2020-06-11,-0.031776647227274024,-0.0526500514485605,1.0,0.0,0.0,5,0,0,0,1.0088774915870253,-9.259086553026208e-17
2020-06-12,-0.005831744098021341,0.010121334425326811,1.0,0.0,0.0,5,0,0,0,1.002993976229836,-9.259086553026208e-17
2020-06-15,0.042197819603598585,0.014309377881483787,1.0,0.0,0.0,5,0,0,0,1.0453181351022787,-9.259086553026208e-17
2020-06-16,0.010418737917267773,0.01746352657425776,1.0,0.0,0.0,5,0,0,0,1.0562090307920764,-9.259086553026208e-17
2020-06-17,0.0018916655105809532,0.0014814462853549593,1.0,0.0,0.0,5,0,0,0,1.05820702498759,-9.259086553026208e-17
2020-06-18,0.006755167098019932,0.003281307762108332,1.0,0.0,0.0,5,0,0,0,1.0653553902656796,-9.259086553026208e-17
2020-06-19,0.012182263927208448,0.00030878855700788854,1.0,0.0,0.0,5,0,0,0,1.0783338308061703,-9.259086553026208e-17
2020-06-22,0.012327451735566708,0.011097784753272721,1.0,0.0,0.0,5,0,0,0,1.0916269390602622,-9.259086553026208e-17
2020-06-23,0.0026571965630413086,0.007447959031472218,1.0,0.0,0.0,5,0,0,0,1.0945276064108564,-9.259086553026208e-17
2020-06-24,-0.019786431203257515,-0.021934825515335432,1.0,0.0,0.0,5,0,0,0,1.072870811226542,-9.259086553026208e-17
2020-06-25,0.01522366563819344,0.010881849951931866,1.0,0.0,0.0,5,0,0,0,1.0892038377296323,-9.259086553026208e-17
2020-06-26,-0.017682769177017277,-0.025933942298093315,1.0,0.0,0.0,5,0,0,0,1.0699436976803378,-9.259086553026208e-17
2020-06-29,-0.00035517800610951333,0.011984018357196646,1.0,0.0,0.0,5,0,0,0,1.0695636772111463,-9.259086553026208e-17
2020-06-30,0.03001026886847402,0.01870028230479459,1.0,0.0,0.0,5,0,0,0,1.1016615707362065,-9.259086553026208e-17
2020-07-01,-0.001337427592850604,0.00952397919282566,1.0000000000000002,1.1997600479904023,0.0013215473611453707,5,0,0,0,1.1001881781535208,-1.6740081543176188e-16
2020-07-02,0.012520946440862657,0.005219309681102624,1.0000000000000002,0.0,0.0,5,0,0,0,1.1139635754070512,-1.6740081543176188e-16
2020-07-06,0.011021690317240429,0.022140366869405792,1.0000000000000002,0.0,0.0,5,0,0,0,1.1262413369598736,-1.6740081543176188e-16
2020-07-07,0.00542183231948945,-0.008597148006331268,1.0000000000000002,0.0,0.0,5,0,0,0,1.1323476286401477,-1.6740081543176188e-16
2020-07-08,0.01731012206790683,0.014365915588282263,1.0000000000000002,0.0,0.0,5,0,0,0,1.1519487043152135,-1.6740081543176188e-16
2020-07-09,0.012286736480847882,0.00527041219919,1.0000000000000002,0.0,0.0,5,0,0,0,1.1661023944845887,-1.6740081543176188e-16
2020-07-10,-0.006247062561993477,0.006598589404398725,1.0000000000000002,0.0,0.0,5,0,0,0,1.1588176798725531,-1.6740081543176188e-16
2020-07-13,-0.04760716178790714,-0.021342380569917996,1.0000000000000002,0.0,0.0,5,0,0,0,1.1036496591041733,-1.6740081543176188e-16
2020-07-14,0.0027657904233135966,0.009410276579479238,1.0000000000000002,0.0,0.0,5,0,0,0,1.106702122762017,-1.6740081543176188e-16
2020-07-15,-0.006919625471498492,0.005902619745450588,1.0000000000000002,0.0,0.0,5,0,0,0,1.0990441585639916,-1.6740081543176188e-16
2020-07-16,-0.008408583699777039,-0.007266022577794629,1.0000000000000002,0.0,0.0,5,0,0,0,1.0898027537669552,-1.6740081543176188e-16
2020-07-17,0.0018332049212697044,0.0028032056773577008,1.0000000000000002,0.0,0.0,5,0,0,0,1.0918005855383741,-1.6740081543176188e-16
2020-07-20,0.042776524202265076,0.025125641824030875,1.0000000000000002,0.0,0.0,5,0,0,0,1.1385040197097036,-1.6740081543176188e-16
2020-07-21,-0.026123499119556692,-0.008055045663313831,1.0000000000000002,0.0,0.0,5,0,0,0,1.1087623109532054,-1.6740081543176188e-16
2020-07-22,0.001708236716225775,0.0024127931113635537,1.0000000000000002,0.0,0.0,5,0,0,0,1.110656339442343,-1.6740081543176188e-16
2020-07-23,-0.028832925052543645,-0.02285882034739739,1.0000000000000002,0.0,0.0,5,0,0,0,1.0786328684480695,-1.6740081543176188e-16
2020-07-24,-0.006299439403578244,-0.009386907703102687,1.0000000000000002,0.0,0.0,5,0,0,0,1.071838086054573,-1.6740081543176188e-16
2020-07-27,0.029981309249604626,0.01670329595678388,1.0000000000000002,0.0,0.0,5,0,0,0,1.1039731951780796,-1.6740081543176188e-16
2020-07-28,-0.0175177055068243,-0.012736938256066033,1.0000000000000002,0.0,0.0,5,0,0,0,1.084634117857522,-1.6740081543176188e-16
2020-07-29,0.018067814841232543,0.013535805790592548,1.0000000000000002,0.0,0.0,5,0,0,0,1.1042310862694553,-1.6740081543176188e-16
2020-07-30,0.015506412324662655,0.004258733204005161,1.0000000000000002,0.0,0.0,5,0,0,0,1.1213537487948597,-1.6740081543176188e-16
2020-07-31,0.029170907563267123,0.014875611833914837,1.0000000000000002,0.0,0.0,5,0,0,0,1.1540646553466776,-1.6740081543176188e-16
2020-08-03,0.04043772862825823,0.014657571490001686,1.0,0.4211927307791228,0.000505952865824149,5,0,0,0,1.200732408699051,7.28583859910259e-17
2020-08-04,0.007499777893561266,0.0035220677903302633,1.0,0.0,0.0,5,0,0,0,1.2097376350738946,7.28583859910259e-17
2020-08-05,0.02465397664034663,0.005227963930319213,1.0,0.0,0.0,5,0,0,0,1.2395624784699546,7.28583859910259e-17
2020-08-06,-0.015248914399088154,0.009974104961663288,1.0,0.0,0.0,5,0,0,0,1.2206604963434446,7.28583859910259e-17
2020-08-07,-0.005338250935353783,-0.008741333215989466,1.0,0.0,0.0,5,0,0,0,1.2141443043070899,7.28583859910259e-17
2020-08-10,-0.028282922829571233,-0.003868822087003898,1.0,0.0,0.0,5,0,0,0,1.179804754644409,7.28583859910259e-17
2020-08-11,-0.04508818904433887,-0.016921391746420933,1.0,0.0,0.0,5,0,0,0,1.1266094948315921,7.28583859910259e-17
2020-08-12,0.03015615642192304,0.021274660037738924,1.0,0.0,0.0,5,0,0,0,1.1605837069841574,7.28583859910259e-17
2020-08-13,0.03525687825143331,0.0027514755861413054,1.0,0.0,0.0,5,0,0,0,1.201502265441895,7.28583859910259e-17
2020-08-14,-0.0011679060933629248,-0.002100991623273707,1.0,0.0,0.0,5,0,0,0,1.200099023624896,7.28583859910259e-17
2020-08-17,0.05030688380868664,0.010018821704079528,1.0,0.0,0.0,5,0,0,0,1.260472265765312,7.28583859910259e-17
2020-08-18,0.0151467031727619,0.007286773097446186,1.0,0.0,0.0,5,0,0,0,1.2795642650323578,7.28583859910259e-17
2020-08-19,-0.010201464054424791,-0.005735522990964581,1.0,0.0,0.0,5,0,0,0,1.2665108361773036,7.28583859910259e-17
2020-08-20,0.03435723867213425,0.01063113981967434,1.0,0.0,0.0,5,0,0,0,1.3100246512566915,7.28583859910259e-17
2020-08-21,0.0010949342059032308,0.004154442964935612,1.0,0.0,0.0,5,0,0,0,1.3114590420579288,7.28583859910259e-17
2020-08-24,-0.008006490008126144,0.0060026168426352555,1.0,0.0,0.0,5,0,0,0,1.3009588583416254,7.28583859910259e-17
2020-08-25,0.005876837209416008,0.007627599890549064,1.0,0.0,0.0,5,0,0,0,1.308604381768247,7.28583859910259e-17
2020-08-26,0.027406163779831072,0.01731998430209747,1.0,0.0,0.0,5,0,0,0,1.3444682077779921,7.28583859910259e-17
2020-08-27,0.0016705978341047256,-0.0034118697109108975,1.0,0.0,0.0,5,0,0,0,1.3467142734539288,7.28583859910259e-17
2020-08-28,0.0006720099475145958,0.006047138672500951,1.0,0.0,0.0,5,0,0,0,1.3476192788421497,7.28583859910259e-17
2020-08-31,0.0486590364728694,0.00683166342322461,1.0,0.0,0.0,5,0,0,0,1.4131931344828719,7.28583859910259e-17
2020-09-01,0.08794305728061746,0.013944223175236692,1.0000000000000002,1.199760047990402,0.0018468152063150446,5,0,0,0,1.5374736592572744,-1.3335686721571705e-16
2020-09-02,-0.0374507759530468,0.009774131514625584,1.0000000000000002,0.0,0.0,5,0,0,0,1.4798940777107192,-1.3335686721571705e-16
2020-09-03,-0.08353623091029205,-0.04962516009338913,1.0000000000000002,0.0,0.0,5,0,0,0,1.3562693043123029,-1.3335686721571705e-16
2020-09-04,-0.0027003668423272176,-0.012654803594131736,1.0000000000000002,0.0,0.0,5,0,0,0,1.3526068796536717,-1.3335686721571705e-16
2020-09-08,-0.08136356050638804,-0.041138097997475476,1.0000000000000002,0.0,0.0,5,0,0,0,1.2425539679596134,-1.3335686721571705e-16
2020-09-09,0.06364412152589005,0.02709324507327371,0.6229123928479907,0.37732264610437005,0.0004988711351676011,3,2,0,2,1.321635223698912,0.49837226403243334
2020-09-10,-0.019407320979669573,-0.019925325623800005,0.6154492938609923,0.0,0.0,3,0,0,0,1.2959858246945497,0.49837226403243334
2020-09-11,-0.009376990732864576,-0.006053298877369051,0.6118092326328065,0.0,0.0,3,0,0,0,1.283833377626465,0.49837226403243334
2020-09-14,0.014779197403266275,0.01872208964850053,0.6174628250554006,0.0,0.0,3,0,0,0,1.3028074045473086,0.49837226403243334
2020-09-15,0.0072425032720233595,0.012083134894079972,0.6202134305274758,0.0,0.0,3,0,0,0,1.3122429914375586,0.49837226403243334
2020-09-16,-0.014481321189206975,-0.012492945005816658,0.6146328043920938,0.0,0.0,3,0,0,0,1.2932399792002656,0.49837226403243334
2020-09-17,-0.02758805001262965,-0.012687226822315711,0.6036996505309181,0.0,0.0,3,0,0,0,1.2575620099757565,0.49837226403243334
2020-09-18,-0.01768950610314557,-0.010723811640813041,0.5965630501442097,0.0,0.0,3,0,0,0,1.2353163591252063,0.49837226403243334
2020-09-21,0.013476780047506853,-0.001343426039180362,0.20766790496762433,0.39449884067964847,0.0004940934418036826,1,2,0,2,1.2519644459862238,0.9919716123943123
2020-09-22,-0.0006394700691843003,0.01714474741427141,0.2071609080986741,0.0,0.0,1,0,0,0,1.2511638521953328,0.9919716123943123
2020-09-23,-0.007918505753578664,-0.03015429348587295,0.20083269721348718,0.0,0.0,1,0,0,0,1.2412565040330543,0.9919716123943123
2020-09-24,0.0029293140634643056,0.003696021818865969,0.20316687170244357,0.0,0.0,1,0,0,0,1.244892534166685,0.9919716123943123
2020-09-25,0.005988894200144479,0.022609915812147552,0.20791061124873217,0.0,0.0,1,0,0,0,1.2523480638443591,0.9919716123943123
2020-09-28,0.0037956904878542197,0.018683148317077736,0.21090576871643563,0.0,0.0,1,0,0,0,1.2571015894777757,0.9919716123943123
2020-09-29,0.006076676023661909,-0.002905311445918657,0.21567187661847176,0.0,0.0,1,0,0,0,1.2647405885658625,0.9919716123943123
2020-09-30,0.0005802594210109202,0.007424295323056107,0.21612672647031606,0.0,0.0,1,0,0,0,1.2654744662075126,0.9919716123943123
2020-10-01,0.006737623372573998,0.014237743451981144,1.0,0.8215195688570023,0.001047477075158331,5,0,0,0,1.274000756548428,-4.358492733391728e-17
2020-10-02,-0.018052086305805792,-0.022204564516841052,1.0,0.0,0.0,5,0,0,0,1.2510023849375538,-4.358492733391728e-17
2020-10-05,0.05111140949270765,0.023250564334085677,1.0,0.0,0.0,5,0,0,0,1.314942880110451,-4.358492733391728e-17
2020-10-06,-0.011163509612290179,-0.01569824840061773,1.0,0.0,0.0,5,0,0,0,1.3002635026287255,-4.358492733391728e-17
2020-10-07,0.05746679899944018,0.018826314482861317,1.0,0.0,0.0,5,0,0,0,1.3749854839805984,-4.358492733391728e-17
2020-10-08,-0.017756418764248494,0.004962814528019166,1.0,0.0,0.0,5,0,0,0,1.350570665932276,-4.358492733391728e-17
2020-10-09,0.02138582776447895,0.01391300236406634,1.0,0.0,0.0,5,0,0,0,1.3794537375776614,-4.358492733391728e-17
2020-10-12,-0.00962413884937885,0.02559602326113275,1.0,0.0,0.0,5,0,0,0,1.3661776832709194,-4.358492733391728e-17
2020-10-13,0.02041581793737479,-0.0010440457220523003,1.0,0.0,0.0,5,0,0,0,1.3940693181226829,-4.358492733391728e-17
2020-10-14,0.00837471907463394,-0.008024359341385012,1.0,0.0,0.0,5,0,0,0,1.405744257032527,-4.358492733391728e-17
2020-10-15,0.004911092696620045,-0.004656402072337529,1.0,0.0,0.0,5,0,0,0,1.4126479973865549,-4.358492733391728e-17
